Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,870.378,320.645,512820,690,36,180,3328.3,522572,0.185,0,988038,1277380,437400,74682,84563,472500,351000,61658,259311630,1411186545,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
1,870.377,320.632,512820,690,36,166,3612.59,492799,0.159,0,1015338,1275560,403380,76950,87013,435750,323700,63478,271571127,1227294090,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
2,870.379,321.128,512820,690,36,107,5591.11,584662,0.133,0,1130388,1267890,260010,86508,97338,280875,208650,71148,290822239,938527410,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
3,870.378,320.679,512820,690,36,55,10535,517898,0.066,0,1231788,1261130,133650,94932,106438,144375,107250,77908,324901368,427340475,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
4,870.379,321.09,512820,690,36,45,12874.4,530950,0.054,0,1251288,1259830,109350,96552,108188,118125,87750,79208,329493925,358452120,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
5,870.379,320.877,512820,690,36,16,37372.8,466535,0.029,0,1307838,1256060,38880,101250,113263,42000,31200,82978,345924731,111990030,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
6,870.379,320.873,512820,690,36,12,48279.9,548326,0.016,0,1315638,1255540,29160,101898,113963,31500,23400,83498,346809739,98714910,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
7,870.379,321.097,512820,690,36,7,81661.3,361833,0.012,0,1325388,1254890,17010,102708,114838,18375,13650,84148,350857271,38001930,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
8,870.379,321.263,512820,690,36,17,34748.4,421151,0.012,0,1305888,1256190,41310,101088,113088,44625,33150,82848,346229636,107416455,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
9,870.379,321.134,512820,690,36,6,98641.4,653084,0.012,0,1327338,1254760,14580,102870,115013,15750,11700,84278,349471691,58785630,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,0
