Iteration,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Stale Blocks,Size of Longest Fork,Mined Blocks in Main Blockchain,Honest Mining Income,Attacker Income,Attacker's Hash Rate,Time per Block,Fork Height,Fork Length,Block Interval,Time Interval
1,841.424,366.955,503369,714,40,1,137,4277.54,481005,0.159,0,1118594,1315470,332910,85374,96194,359625,267150,70274,293051572,988650870,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,4.67836e-310,0,0,0,3.51512e-309
2,841.423,367.432,503369,714,40,1,121,4958.14,510841,0.133,0,1149794,1313390,294030,87966,98994,317625,235950,72354,297138983,927339705,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,4.67836e-310,0,0,0,4.67764e-310
3,841.424,367.035,503369,714,40,1,71,8255.15,608771,0.066,0,1247294,1306890,172530,96066,107744,186375,138450,78854,315732482,648437220,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,1.16466e-28,7.35275e+223,1.79859e-52,0,6.96413e+252
4,841.423,367.407,503369,714,40,1,66,9000.95,558717,0.054,0,1257044,1306240,160380,96876,108619,173250,128700,79504,322080390,553218600,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,4.73648e+180,6.23808e-38,1.45216e-47,0,4.51921e-144
5,841.423,367.177,503369,714,40,1,23,25220.5,450752,0.029,0,1340894,1300650,55890,103842,116144,60375,44850,85094,348592260,155540550,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,9.69386e-67,3.94357e+180,9.92155e-96,0,1.40402e+12
6,841.423,367.177,503369,714,40,1,17,31265.4,527902,0.016,0,1352594,1299870,41310,104814,117194,44625,33150,85874,349985774,134637840,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,1.92783e-310,8.6165e-321,5.53354e-322,0,4.67764e-310
7,841.423,367.354,503369,714,40,1,10,59129.7,610704,0.012,0,1366244,1298960,24300,105948,118419,26250,19500,86784,352853687,91619145,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,4.67836e-310,0,0,0,243167
8,841.423,367.386,503369,714,40,1,11,50401.3,271610,0.012,0,1364294,1299090,26730,105786,118244,28875,21450,86654,355972928,44830530,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,391671,391672,1.29525e-309,0,4.67836e-310
9,841.423,367.344,503369,714,40,1,5,111614,601686,0.012,0,1375994,1298310,12150,106758,119294,13125,9750,87434,355952751,45133185,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,492799,492800,8.2912e-317,0,3.39917e-321
10,841.423,367.131,503369,714,40,1,4,129592,332186,0.009,0,1377944,1298180,9720,106920,119469,10500,7800,87564,357632524,19936590,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,6.09183e-321,4.67836e-310,4.67836e-310,0,0
11,841.423,367.479,503369,714,40,1,6,70193.2,498784,0.005,0,1374044,1298440,14580,106596,119119,15750,11700,87304,355968383,44898705,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,4.67836e-310,4.74303e-322,3.16202e-322,0,4.67764e-310
12,841.423,367.351,503369,714,40,1,4,115435,211696,0.005,0,1377944,1298180,9720,106920,119469,10500,7800,87564,358114486,12707160,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,517383,517384,1.06278e-309,0,3.32012e-321
13,841.423,367.525,503369,714,40,1,4,132964,405231,0.002,0,1377944,1298180,9720,106920,119469,10500,7800,87564,357340347,24319245,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,484921,484922,2.33502e-313,0,4.67836e-310
14,841.423,367.273,503369,714,40,1,1,316968,580504,0.002,0,1383794,1297790,2430,107406,119994,2625,1950,87954,358381036,8708910,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,2.75942e-313,3.16202e-322,2.77171e-321,0,4.67836e-310
15,636.629,0.491618,484199,943,269,1,286,2095.57,430665,0.3,8,1279200,1235980,19440,106272,114800,80535,42060,85280,333401813,383397255,0,0,0,0,0,0,0,0,0,0,11,537,15,0,0,50,8.30372e-317,0,1.1907e-321,1,4.67836e-310
0,816.652,249.871,492673,734,40,1,179,3342.98,486213,0.185,0,1075788,1357330,434970,81972,92438,469875,349050,67508,274142617,1305724395,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,4.67836e-310,1.96609e-308,203067,0,203068
