Node ID,connections,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,longest fork,Blocks in Forks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Miner Generated blocks,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash rate
0,15,573.312,0.405966,413510,7,0,0,0,5850,11310,7290,486,525,7875,5850,390,1100003,20723985,0,0,0,0,0,0,0,0,0,0,3,1146.62,460443,0.289,
1,15,573.396,0.541019,413510,7,0,0,0,9750,11050,2430,810,875,2625,1950,650,2133428,5222610,0,0,0,0,0,0,0,0,0,0,1,2008.79,348084,0.196,
2,15,573.384,0.600866,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,
3,15,573.492,0.648658,413510,7,0,0,0,7800,11180,4860,648,700,5250,3900,520,1729773,11277435,0,0,0,0,0,0,0,0,0,0,2,685.975,375824,0.133,
4,15,573.371,0.555938,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,
5,15,573.529,0.820763,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,
6,15,573.456,0.716018,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,
7,15,573.443,0.689043,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,
8,15,573.581,0.895662,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,
9,15,573.567,0.873638,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,
10,15,573.542,0.783206,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,
11,15,573.469,0.745503,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,
12,15,573.517,0.803388,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,
13,15,573.554,0.818494,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,
14,15,573.504,0.723493,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,
15,15,573.593,0.957362,413510,7,0,0,0,11700,10920,0,972,1050,0,0,780,2481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,
