Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,953.644,0.592873,383052,7,0,1,54.9619,437495,0.289,0,9750,11050,2430,810,875,2625,1950,650,1861266,6563775,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,953.643,0.537225,383052,7,0,2,1448.77,642368,0.196,0,7800,11180,4860,648,700,5250,3900,520,1013936,19273725,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,953.646,0.678406,383052,7,0,0,0,0,0.159,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,953.514,0.520773,383052,7,0,2,2424.81,246557,0.133,0,7800,11180,4860,648,700,5250,3900,520,1805557,7399410,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,953.65,0.673566,383052,7,0,0,0,0,0.066,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,953.489,0.627859,383052,7,0,1,5720.93,82967,0.054,0,9750,11050,2430,810,875,2625,1950,650,2215794,1245855,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,953.56,0.629711,383052,7,0,0,0,0,0.029,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,953.552,0.625027,383052,7,0,0,0,0,0.016,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,953.524,0.742783,383052,7,0,0,0,0,0.012,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,953.51,0.750707,383052,7,0,0,0,0,0.012,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,953.513,0.649568,383052,7,0,0,0,0,0.012,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,953.548,0.614642,383052,7,0,0,0,0,0.009,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,953.506,0.683087,383052,7,0,0,0,0,0.005,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,953.507,0.646803,383052,7,0,0,0,0,0.005,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,953.509,0.582987,383052,7,0,0,0,0,0.002,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,953.511,0.777885,383052,7,0,0,0,0,0.002,0,11700,10920,0,972,1050,0,0,780,2298851,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
