Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
599.775,0.751617,657248,6080,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,6080,0,0,0,0
599.775,0.751617,657248,6240,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,6240,0,0,0,0
599.775,0.751617,657248,6400,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0
599.775,0.751617,657248,6560,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,6560,0,0,0,0
599.775,0.751617,657248,6720,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,6720,0,0,0,0
599.775,0.751617,657248,6880,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,6880,0,0,0,0
599.775,0.751617,657248,7040,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,7040,0,0,0,0
599.775,0.751617,657248,7200,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0
599.775,0.751617,657248,7360,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,7360,0,0,0,0
599.775,0.751617,657248,7520,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,7520,0,0,0,0
599.775,0.751617,657248,7680,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,7680,0,0,0,0
599.775,0.751617,657248,7840,0,16453.1,16453.1,1366.88,1366.87,1476.56,1476.56,1096.88,1096.88,5.54629e+06,5.54629e+06,0,0,0,0,0,0,0,0,0,0,0,0,7840,0,0,0,0
