Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
810.327,366.79,507021,268081,23056,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,245025,0,0,0,0
810.362,366.871,507025,268808,23108,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,245700,0,0,0,0
810.396,366.951,507029,269535,23160,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,246375,0,0,0,0
810.431,367.032,507033,270262,23212,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,247050,0,0,0,0
810.465,367.112,507037,270989,23264,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,247725,0,0,0,0
809.933,365.875,506977,271906,23506,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,248400,0,0,0,0
809.968,365.956,506981,272633,23558,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,249075,0,0,0,0
810.003,366.037,506985,273360,23610,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,249750,0,0,0,0
810.038,366.118,506989,274087,23662,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,250425,0,0,0,0
810.073,366.198,506993,274814,23714,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,251100,0,0,0,0
810.107,366.278,506997,275541,23766,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,251775,0,0,0,0
810.142,366.358,507001,276268,23818,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,252450,0,0,0,0
810.176,366.437,507004,276995,23870,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,253125,0,0,0,0
810.21,366.516,507008,277722,23922,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,253800,0,0,0,0
810.244,366.595,507012,278449,23974,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,254475,0,0,0,0
810.277,366.673,507016,279176,24026,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,255150,0,0,0,0
810.311,366.751,507019,279903,24078,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,255825,0,0,0,0
810.344,366.829,507023,280630,24130,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,256500,0,0,0,0
810.377,366.906,507027,281357,24182,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,257175,0,0,0,0
810.41,366.983,507031,282084,24234,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,257850,0,0,0,0
810.443,367.06,507034,282811,24286,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,258525,0,0,0,0
809.933,365.875,506977,283728,24528,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,259200,0,0,0,0
809.967,365.953,506981,284455,24580,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,259875,0,0,0,0
810,366.03,506985,285182,24632,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,260550,0,0,0,0
810.034,366.108,506989,285909,24684,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,261225,0,0,0,0
810.067,366.184,506992,286636,24736,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,261900,0,0,0,0
810.1,366.262,506996,287363,24788,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,262575,0,0,0,0
810.133,366.338,507000,288090,24840,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,263250,0,0,0,0
810.166,366.414,507003,288817,24892,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,263925,0,0,0,0
810.199,366.49,507007,289544,24944,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,264600,0,0,0,0
810.231,366.566,507011,290271,24996,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,265275,0,0,0,0
810.263,366.641,507014,290998,25048,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,265950,0,0,0,0
810.295,366.715,507018,291725,25100,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,266625,0,0,0,0
810.327,366.79,507021,292452,25152,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,267300,0,0,0,0
810.359,366.864,507025,293179,25204,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,267975,0,0,0,0
810.391,366.939,507028,293906,25256,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,268650,0,0,0,0
810.422,367.012,507032,294633,25308,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,269325,0,0,0,0
809.933,365.875,506977,295550,25550,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,270000,0,0,0,0
809.966,365.95,506981,296277,25602,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,270675,0,0,0,0
809.998,366.024,506985,297004,25654,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,271350,0,0,0,0
810.03,366.098,506988,297731,25706,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,272025,0,0,0,0
810.062,366.172,506992,298458,25758,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,272700,0,0,0,0
810.094,366.246,506995,299185,25810,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,273375,0,0,0,0
810.125,366.32,506999,299912,25862,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,274050,0,0,0,0
810.157,366.392,507002,300639,25914,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,274725,0,0,0,0
810.188,366.466,507006,301366,25966,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,275400,0,0,0,0
810.219,366.539,507009,302093,26018,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,276075,0,0,0,0
810.25,366.611,507013,302820,26070,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,276750,0,0,0,0
810.281,366.683,507016,303547,26122,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,277425,0,0,0,0
810.312,366.755,507020,304274,26174,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,278100,0,0,0,0
810.343,366.826,507023,305001,26226,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,278775,0,0,0,0
810.373,366.898,507026,305728,26278,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,279450,0,0,0,0
810.403,366.968,507030,306455,26330,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,280125,0,0,0,0
809.933,365.875,506977,307372,26572,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,280800,0,0,0,0
809.964,365.947,506981,308099,26624,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,281475,0,0,0,0
809.995,366.018,506984,308826,26676,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,282150,0,0,0,0
810.026,366.09,506988,309553,26728,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,282825,0,0,0,0
810.057,366.161,506991,310280,26780,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,283500,0,0,0,0
810.088,366.232,506995,311007,26832,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,284175,0,0,0,0
810.118,366.303,506998,311734,26884,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,284850,0,0,0,0
810.148,366.373,507001,312461,26936,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,285525,0,0,0,0
810.178,366.444,507005,313188,26988,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,286200,0,0,0,0
810.208,366.514,507008,313915,27040,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,286875,0,0,0,0
810.238,366.583,507011,314642,27092,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,287550,0,0,0,0
810.268,366.652,507015,315369,27144,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,288225,0,0,0,0
810.298,366.722,507018,316096,27196,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,288900,0,0,0,0
810.327,366.791,507021,316823,27248,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,289575,0,0,0,0
810.357,366.859,507025,317550,27300,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,290250,0,0,0,0
810.386,366.928,507028,318277,27352,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,290925,0,0,0,0
809.933,365.875,506977,319194,27594,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,291600,0,0,0,0
809.963,365.944,506981,319921,27646,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,292275,0,0,0,0
809.993,366.013,506984,320648,27698,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,292950,0,0,0,0
810.023,366.082,506987,321375,27750,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,293625,0,0,0,0
810.052,366.15,506991,322102,27802,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,294300,0,0,0,0
810.082,366.219,506994,322829,27854,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,294975,0,0,0,0
810.111,366.287,506997,323556,27906,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,295650,0,0,0,0
810.14,366.355,507000,324283,27958,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,296325,0,0,0,0
810.17,366.423,507004,325010,28010,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,297000,0,0,0,0
810.198,366.49,507007,325737,28062,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,297675,0,0,0,0
810.227,366.558,507010,326464,28114,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,298350,0,0,0,0
810.256,366.624,507013,327191,28166,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,299025,0,0,0,0
810.285,366.691,507017,327918,28218,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,299700,0,0,0,0
810.313,366.758,507020,328645,28270,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,300375,0,0,0,0
810.341,366.824,507023,329372,28322,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,301050,0,0,0,0
810.37,366.89,507026,330099,28374,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,301725,0,0,0,0
809.933,365.875,506977,331016,28616,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,302400,0,0,0,0
809.962,365.942,506981,331743,28668,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,303075,0,0,0,0
809.991,366.008,506984,332470,28720,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,303750,0,0,0,0
810.02,366.075,506987,333197,28772,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,304425,0,0,0,0
810.048,366.141,506990,333924,28824,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,305100,0,0,0,0
810.077,366.207,506993,334651,28876,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,305775,0,0,0,0
810.105,366.273,506996,335378,28928,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,306450,0,0,0,0
810.133,366.338,507000,336105,28980,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,307125,0,0,0,0
810.161,366.404,507003,336832,29032,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,307800,0,0,0,0
810.189,366.469,507006,337559,29084,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,308475,0,0,0,0
810.217,366.534,507009,338286,29136,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,309150,0,0,0,0
810.245,366.598,507012,339013,29188,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,309825,0,0,0,0
810.272,366.663,507015,339740,29240,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,310500,0,0,0,0
810.3,366.727,507018,340467,29292,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,311175,0,0,0,0
810.327,366.791,507021,341194,29344,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,311850,0,0,0,0
810.354,366.855,507024,341921,29396,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,312525,0,0,0,0
809.933,365.875,506977,342838,29638,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,313200,0,0,0,0
809.961,365.939,506980,343565,29690,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,313875,0,0,0,0
809.989,366.003,506984,344292,29742,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,314550,0,0,0,0
810.017,366.068,506987,345019,29794,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,315225,0,0,0,0
810.044,366.132,506990,345746,29846,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,315900,0,0,0,0
810.072,366.196,506993,346473,29898,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,316575,0,0,0,0
810.099,366.259,506996,347200,29950,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,317250,0,0,0,0
810.126,366.322,506999,347927,30002,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,317925,0,0,0,0
810.154,366.386,507002,348654,30054,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,318600,0,0,0,0
810.181,366.449,507005,349381,30106,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,319275,0,0,0,0
810.207,366.512,507008,350108,30158,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,319950,0,0,0,0
810.234,366.574,507011,350835,30210,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,320625,0,0,0,0
810.261,366.636,507014,351562,30262,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,321300,0,0,0,0
810.288,366.698,507017,352289,30314,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,321975,0,0,0,0
810.314,366.761,507020,353016,30366,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,322650,0,0,0,0
810.34,366.822,507023,353743,30418,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,323325,0,0,0,0
809.933,365.875,506977,354660,30660,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,324000,0,0,0,0
809.96,365.937,506980,355387,30712,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,324675,0,0,0,0
809.987,365.999,506983,356114,30764,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,325350,0,0,0,0
810.014,366.061,506986,356841,30816,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,326025,0,0,0,0
810.041,366.123,506989,357568,30868,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,326700,0,0,0,0
810.067,366.185,506992,358295,30920,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,327375,0,0,0,0
810.094,366.246,506995,359022,30972,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,328050,0,0,0,0
810.12,366.307,506998,359749,31024,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,328725,0,0,0,0
810.146,366.369,507001,360476,31076,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,329400,0,0,0,0
810.172,366.43,507004,361203,31128,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,330075,0,0,0,0
810.198,366.491,507007,361930,31180,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,330750,0,0,0,0
810.224,366.551,507010,362657,31232,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,331425,0,0,0,0
810.25,366.612,507013,363384,31284,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,332100,0,0,0,0
810.276,366.672,507016,364111,31336,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,332775,0,0,0,0
810.302,366.732,507018,364838,31388,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,333450,0,0,0,0
810.327,366.792,507021,365565,31440,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,334125,0,0,0,0
809.933,365.875,506977,366482,31682,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,334800,0,0,0,0
809.959,365.935,506980,367209,31734,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,335475,0,0,0,0
809.985,365.995,506983,367936,31786,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,336150,0,0,0,0
810.011,366.055,506986,368663,31838,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,336825,0,0,0,0
810.037,366.115,506989,369390,31890,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,337500,0,0,0,0
810.063,366.175,506992,370117,31942,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,338175,0,0,0,0
810.089,366.235,506995,370844,31994,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,338850,0,0,0,0
810.114,366.294,506997,371571,32046,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,339525,0,0,0,0
810.14,366.353,507000,372298,32098,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,340200,0,0,0,0
810.165,366.412,507003,373025,32150,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,340875,0,0,0,0
810.19,366.471,507006,373752,32202,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,341550,0,0,0,0
810.215,366.53,507009,374479,32254,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,342225,0,0,0,0
810.24,366.588,507012,375206,32306,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,342900,0,0,0,0
810.265,366.647,507014,375933,32358,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,343575,0,0,0,0
810.29,366.705,507017,376660,32410,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,344250,0,0,0,0
810.315,366.763,507020,377387,32462,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,344925,0,0,0,0
809.933,365.875,506977,378304,32704,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,345600,0,0,0,0
809.958,365.933,506980,379031,32756,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,346275,0,0,0,0
809.984,365.991,506983,379758,32808,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,346950,0,0,0,0
810.009,366.05,506986,380485,32860,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,347625,0,0,0,0
810.034,366.108,506989,381212,32912,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,348300,0,0,0,0
810.059,366.166,506991,381939,32964,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,348975,0,0,0,0
810.084,366.223,506994,382666,33016,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,349650,0,0,0,0
810.108,366.281,506997,383393,33068,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,350325,0,0,0,0
810.133,366.339,507000,384120,33120,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,351000,0,0,0,0
810.158,366.396,507002,384847,33172,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,351675,0,0,0,0
810.182,366.453,507005,385574,33224,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,352350,0,0,0,0
810.207,366.51,507008,386301,33276,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,353025,0,0,0,0
810.231,366.567,507011,387028,33328,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,353700,0,0,0,0
810.255,366.623,507013,387755,33380,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,354375,0,0,0,0
810.279,366.68,507016,388482,33432,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,355050,0,0,0,0
