Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,451.952,0.524581,660078,14,0,4,1468.85,766102,0.289,0,17550,24180,9720,1458,1575,10500,7800,1170,5517412,45971550,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,451.988,0.633607,660078,14,0,2,2174.19,735462,0.196,0,21450,23920,4860,1782,1925,5250,3900,1430,7111079,22066545,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,451.983,0.645479,660078,14,0,1,2258.59,405178,0.159,0,23400,23790,2430,1944,2100,2625,1950,1560,8176914,6079020,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,452.031,0.743597,660078,14,0,1,5429.91,946360,0.133,0,23400,23790,2430,1944,2100,2625,1950,1560,7635732,14196750,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,451.979,0.624104,660078,14,0,1,5725.4,747707,0.066,0,23400,23790,2430,1944,2100,2625,1950,1560,7834385,11216955,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,452.045,0.915107,660078,14,0,1,5017.92,749648,0.054,0,23400,23790,2430,1944,2100,2625,1950,1560,7832444,11246070,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,452.017,0.729047,660078,14,0,0,0,0,0.029,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,452.012,0.712577,660078,14,0,2,2079.21,124568,0.016,0,21450,23920,4860,1782,1925,5250,3900,1430,8332865,3739755,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,452.064,1.04847,660078,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,452.059,0.942789,660078,14,0,1,5188.38,947649,0.012,0,23400,23790,2430,1944,2100,2625,1950,1560,7634443,14216085,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,452.05,0.922321,660078,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,452.022,0.72988,660078,14,0,0,0,0,0.009,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,452.04,0.896288,660078,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,452.054,0.895397,660078,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,452.036,0.832155,660078,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,452.069,1.03886,660078,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,8582182,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
0,854.66,0.37818,527594,8,0,1,5982.62,34745,0.289,0,11700,12870,2430,972,1050,2625,1950,780,3658950,522525,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,854.702,0.293232,527594,8,0,3,1703.46,853476,0.196,0,7800,13130,7290,648,700,7875,5850,520,1133088,38410455,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,854.702,0.462077,527594,8,0,0,0,0,0.159,0,13650,12740,0,1134,1225,0,0,910,3693785,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,854.791,0.878667,527594,8,0,0,0,0,0.133,0,13650,12740,0,1134,1225,0,0,910,3693785,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,854.701,0.383878,527594,8,0,2,699.295,547742,0.066,0,9750,13000,4860,810,875,5250,3900,650,2598122,16434945,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,854.793,1.03103,527594,8,0,0,0,0,0.054,0,13650,12740,0,1134,1225,0,0,910,3693785,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
