Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
10,800.815,490.965,526687,750,62,1,11,54013.8,494035,0.009,0,1431768,1364610,26730,106920,121818,28875,21450,88608,389113578,81530685,0,0,0,0,0,0,0,0,0,0,6,124,15,0,0,0,0,0,0,0,0
11,800.815,491.233,526687,750,62,1,4,92296.8,778113,0.005,0,1445418,1363700,9720,108054,123043,10500,7800,89518,391436145,46692180,0,0,0,0,0,0,0,0,0,0,6,124,15,0,0,0,0,0,0,0,0
12,800.815,491.313,526687,750,62,1,2,285937,764388,0.005,0,1449318,1363440,4860,108378,123393,5250,3900,89778,393020001,22934340,0,0,0,0,0,0,0,0,0,0,6,124,15,0,0,0,0,0,0,0,0
13,800.815,491.102,526687,750,62,1,1,369445,572655,0.002,0,1451268,1363310,2430,108540,123568,2625,1950,89908,393976212,8591175,0,0,0,0,0,0,0,0,0,0,6,124,15,0,0,0,0,0,0,0,0
14,800.815,491.25,526687,750,62,1,3,158536,313453,0.002,0,1447368,1363570,7290,108216,123218,7875,5850,89648,393608328,14109435,0,0,0,0,0,0,0,0,0,0,6,124,15,0,0,0,0,0,0,0,0
15,632.554,0.506515,515134,949,261,1,290,2068.53,456809,0.3,13,1283100,1265030,31590,106596,115150,128895,67470,85540,356050258,577480485,0,0,0,0,0,0,0,0,0,0,8,522,15,0,0,91,0,0,0,1,0
0,812.764,342.941,523049,738,51,1,172,3482.6,526587,0.185,0,1095922,1363700,417960,81486,93047,451500,335400,67622,294959326,1358826900,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
1,812.765,342.99,523049,738,51,1,165,3599.8,500502,0.159,0,1109572,1362790,400950,82620,94272,433125,321750,68532,302950053,1238965995,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
2,812.766,343.306,523049,738,51,1,131,4544.25,536905,0.133,0,1175872,1358370,318330,88128,100222,343875,255450,72952,315201450,1055195040,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
3,812.765,343.06,523049,738,51,1,76,7775.61,567728,0.066,0,1283122,1351220,184680,97038,109847,199500,148200,80102,342393631,647312325,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
4,812.766,343.359,523049,738,51,1,51,11677,530624,0.054,0,1331872,1347970,123930,101088,114222,133875,99450,83352,358481361,405996375,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
5,812.766,343.189,523049,738,51,1,19,30393,464356,0.029,0,1394272,1343810,46170,106272,119822,49875,37050,87512,376723318,132367020,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
6,812.766,343.248,523049,738,51,1,9,59050.2,604990,0.016,0,1413772,1342510,21870,107892,121572,23625,17550,88812,380102068,81685770,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
7,812.767,343.517,523049,738,51,1,10,47018.9,473382,0.012,0,1411822,1342640,24300,107730,121397,26250,19500,88682,380813067,71020785,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
8,812.766,343.335,523049,738,51,1,8,65874.6,646526,0.012,0,1415722,1342380,19440,108054,121747,21000,15600,88942,380374857,77593935,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
9,812.767,343.687,523049,738,51,1,12,47414.4,636883,0.012,0,1407922,1342900,29160,107406,121047,31500,23400,88422,377904114,114655080,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
10,812.765,343.186,523049,738,51,1,7,78650.1,644041,0.009,0,1417672,1342250,17010,108216,121922,18375,13650,89072,381038866,67633800,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
11,812.766,343.538,523049,738,51,1,2,239238,747342,0.005,0,1427422,1341600,4860,109026,122797,5250,3900,89722,384052921,22422975,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
12,812.766,343.47,523049,738,51,1,3,54773.2,687192,0.005,0,1425472,1341730,7290,108864,122622,7875,5850,89592,383485940,30927690,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
13,812.766,343.581,523049,738,51,1,0,0,1.14588e-312,0.002,0,1431322,1341340,0,109350,123147,0,0,89982,385547786,0,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
14,812.766,343.526,523049,738,51,1,0,0,0,0.002,0,1431322,1341340,0,109350,123147,0,0,89982,385547786,0,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
15,630.494,0.454898,513921,951,264,1,285,2099.37,472061,0.3,10,1296750,1263280,24300,107730,116375,101580,52980,86450,353640246,478613100,0,0,0,0,0,0,0,0,0,0,8,528,15,0,0,72,0,0,0,1,0
0,869.827,215.251,509179,690,28,1,162,3687.67,480489,0.185,0,1024172,1275040,393660,79380,88747,425250,315900,65032,273029405,1167807300,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
1,869.826,215.21,509179,690,28,1,136,4406.69,502739,0.159,0,1074872,1271660,330480,83592,93297,357000,265200,68412,282498530,1025770425,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
2,869.828,215.569,509179,690,28,1,133,4492.84,562988,0.133,0,1080722,1271270,323190,84078,93822,349125,259350,68802,275993876,1123340235,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
3,869.827,215.29,509179,690,28,1,63,9438.21,462626,0.066,0,1217222,1262170,153090,95418,106072,165375,122850,77902,321732135,437266350,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
4,869.828,215.575,509179,690,28,1,50,11762.9,435199,0.054,0,1242572,1260480,121500,97524,108347,131250,97500,79592,329118782,326466645,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
5,869.827,215.371,509179,690,28,1,28,21096.9,688389,0.029,0,1285472,1257620,68040,101088,112197,73500,54600,82452,331605820,289161075,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
6,869.827,215.374,509179,690,28,1,15,36152.1,648698,0.016,0,1310822,1255930,36450,103194,114472,39375,29250,84142,341151403,145977330,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
7,869.828,215.51,509179,690,28,1,11,52973.4,619937,0.012,0,1318622,1255410,26730,103842,115172,28875,21450,84662,344062926,102304485,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
8,869.828,215.541,509179,690,28,1,20,28905,361407,0.012,0,1301072,1256580,48600,102384,113597,52500,39000,83492,343653293,108448980,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
9,869.828,215.519,509179,690,28,1,5,87001.7,594394,0.012,0,1330322,1254630,12150,104814,116222,13125,9750,85442,347910807,44586270,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
10,869.827,215.336,509179,690,28,1,10,36649.2,592894,0.009,0,1320572,1255280,24300,104004,115347,26250,19500,84792,344953380,88947675,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
11,869.828,215.636,509179,690,28,1,6,99223.7,405897,0.005,0,1328372,1254760,14580,104652,116047,15750,11700,85312,348447305,36538800,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
12,869.828,215.512,509179,690,28,1,4,114897,760143,0.005,0,1332272,1254500,9720,104976,116397,10500,7800,85572,347842294,45613965,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
13,869.828,215.667,509179,690,28,1,3,199735,860672,0.002,0,1334222,1254370,7290,105138,116572,7875,5850,85702,348300939,38734290,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
14,869.828,215.463,509179,690,28,1,0,0,0,0.002,0,1340072,1253980,0,105624,117097,0,0,86092,350883225,0,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,0,0,0,0,0
15,663.079,0.528598,496338,905,243,1,258,2302.34,451858,0.3,6,1259700,1207400,14580,104652,113050,60705,31680,83980,332064255,282284550,0,0,0,0,0,0,0,0,0,0,9,486,15,0,0,43,0,0,0,1,0
0,787.778,455.65,517685,762,63,1,167,3538.52,550446,0.185,0,1150216,1406730,405810,82296,95866,438375,325650,69136,302079785,1379093625,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
1,787.778,455.632,517685,762,63,1,156,3825.16,530202,0.159,0,1171666,1405300,379080,84078,97791,409500,304200,70566,311293794,1240883490,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
2,787.777,456.076,517685,762,63,1,113,5301.22,542029,0.133,0,1255516,1399710,274590,91044,105316,296625,220350,76156,332759886,918892110,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
3,787.778,455.604,517685,762,63,1,68,8703.58,525106,0.066,0,1343266,1393860,165240,98334,113191,178500,132600,82006,358306036,535699860,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
4,787.777,456.175,517685,762,63,1,49,12198.8,553446,0.054,0,1380316,1391390,119070,101412,116516,128625,95550,84476,366896096,406848960,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
5,787.777,455.815,517685,762,63,1,29,20479.7,459660,0.029,0,1419316,1388790,70470,104652,120016,76125,56550,87076,380686614,199991190,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
6,787.777,455.801,517685,762,63,1,15,34252.8,340408,0.016,0,1446616,1386970,36450,106920,122466,39375,29250,88896,388911896,76611960,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
7,787.777,456.254,517685,762,63,1,14,42015.8,573940,0.012,0,1448566,1386840,34020,107082,122641,36750,27300,89026,385982935,120546375,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
8,787.777,456.125,517685,762,63,1,15,39966.5,506809,0.012,0,1446616,1386970,36450,106920,122466,39375,29250,88896,386415871,114052335,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
9,787.777,456.127,517685,762,63,1,12,46771.4,665456,0.012,0,1452466,1386580,29160,107406,122991,31500,23400,89286,386032806,119798310,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
10,787.777,455.88,517685,762,63,1,7,82455.2,488760,0.009,0,1462216,1385930,17010,108216,123866,18375,13650,89936,390597409,51329265,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
11,787.777,455.988,517685,762,63,1,5,65344.9,244597,0.005,0,1466116,1385670,12150,108540,124216,13125,9750,90196,392795923,18351555,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
12,787.777,456.186,517685,762,63,1,7,75100.6,288537,0.005,0,1462216,1385930,17010,108216,123866,18375,13650,89936,391998970,30305850,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
13,787.777,456.244,517685,762,63,1,2,249504,107590,0.002,0,1471966,1385280,4860,109026,124741,5250,3900,90586,393804000,3230400,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
14,787.777,456.236,517685,762,63,1,2,239547,595720,0.002,0,1471966,1385280,4860,109026,124741,5250,3900,90586,392827740,17874300,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
15,621.152,0.456948,502801,966,267,1,304,1963.86,448230,0.3,14,1288950,1276760,34020,107082,115675,141240,73740,85930,348900639,676780815,0,0,0,0,0,0,0,0,0,0,8,534,15,0,0,100,0,0,0,1,0
0,790.5,306.124,517850,759,50,1,179,3305.91,486683,0.185,0,1123692,1402830,434970,84564,95967,469875,349050,69912,305460655,1306986360,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
1,790.5,306.147,517850,759,50,1,156,3827.89,536043,0.159,0,1168542,1399840,379080,88290,99992,409500,304200,72902,308956259,1254552300,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
2,790.501,306.471,517850,759,50,1,132,4529.57,511104,0.133,0,1215342,1396720,320760,92178,104192,346500,257400,76022,325115534,1012163175,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
3,790.499,306.229,517850,759,50,1,64,9362.48,512994,0.066,0,1347942,1387880,155520,103194,116092,168000,124800,84862,359755729,492560250,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
4,790.501,306.527,517850,759,50,1,57,10455.5,555410,0.054,0,1361592,1386970,138510,104328,117317,149625,111150,85772,360929587,474952380,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
5,790.5,306.272,517850,759,50,1,32,17620.8,640762,0.029,0,1410342,1383720,77760,108378,121692,84000,62400,89022,372085822,307608855,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
6,790.5,306.304,517850,759,50,1,21,27694.2,637792,0.016,0,1431792,1382290,51030,110160,123617,55125,40950,90452,379197557,200932830,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
7,790.501,306.658,517850,759,50,1,12,41000.1,477056,0.012,0,1449342,1381120,29160,111618,125192,31500,23400,91622,386867322,85886355,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
8,790.501,306.541,517850,759,50,1,10,56572,587383,0.012,0,1453242,1380860,24300,111942,125542,26250,19500,91882,386718345,88121010,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
9,790.501,306.515,517850,759,50,1,10,57751.7,472317,0.012,0,1453242,1380860,24300,111942,125542,26250,19500,91882,387869005,70861110,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
10,790.5,306.358,517850,759,50,1,6,70824.4,344494,0.009,0,1461042,1380340,14580,112590,126242,15750,11700,92402,390525577,31012530,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
11,790.501,306.61,517850,759,50,1,5,114480,615422,0.005,0,1462992,1380210,12150,112752,126417,13125,9750,92532,389515517,46163430,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
12,790.501,306.524,517850,759,50,1,3,157190,243342,0.005,0,1466892,1379950,7290,113076,126767,7875,5850,92792,391862783,10954440,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
13,790.501,306.684,517850,759,50,1,3,180084,956371,0.002,0,1466892,1379950,7290,113076,126767,7875,5850,92792,389723695,43040760,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
14,790.501,306.602,517850,759,50,1,2,113810,306606,0.002,0,1468842,1379820,4860,113238,126942,5250,3900,92922,391979688,9200865,0,0,0,0,0,0,0,0,0,0,8,100,15,0,0,0,0,0,0,0,0
15,633.437,0.511541,508766,947,238,1,254,2343.42,468164,0.3,9,1349400,1307770,21870,112104,121100,92880,48330,89960,362333110,453899535,0,0,0,0,0,0,0,0,0,0,8,476,15,0,0,66,0,0,0,1,0
0,871.971,265.399,518026,689,40,1,150,3943.76,551028,0.185,0,1044494,1271660,364500,79218,89544,393750,292500,65334,273791643,1240014825,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
1,871.971,265.39,518026,689,40,1,166,3597.07,541105,0.159,0,1013294,1273740,403380,76626,86744,435750,323700,63254,266621000,1347574470,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
2,871.97,265.775,518026,689,40,1,121,4957.98,498257,0.133,0,1101044,1267890,294030,83916,94619,317625,235950,69104,296159310,904499820,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
3,871.971,265.48,518026,689,40,1,53,11219.3,502617,0.066,0,1233644,1259050,128790,94932,106519,139125,103350,77944,329815808,399652350,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
4,871.97,265.76,518026,689,40,1,52,11495.2,509807,0.054,0,1235594,1258920,126360,95094,106694,136500,101400,78074,329944675,397719345,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
5,871.971,265.577,518026,689,40,1,29,18911.1,466348,0.029,0,1280444,1255930,70470,98820,110719,76125,56550,81064,342932586,202900680,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
6,871.971,265.562,518026,689,40,1,7,85097.8,637790,0.016,0,1323344,1253070,17010,102384,114569,18375,13650,83924,351994137,66977415,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
7,871.97,265.849,518026,689,40,1,8,70539.8,362637,0.012,0,1321394,1253200,19440,102222,114394,21000,15600,83794,353557484,43527210,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
8,871.97,265.812,518026,689,40,1,18,33065.1,559473,0.012,0,1301894,1254500,43740,100602,112644,47250,35100,82494,346387164,151082010,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
9,871.97,265.853,518026,689,40,1,11,51300.6,502916,0.012,0,1315544,1253590,26730,101736,113869,28875,21450,83404,350926233,82995975,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
10,871.971,265.582,518026,689,40,1,9,64851.2,575217,0.009,0,1319444,1253330,21870,102060,114219,23625,17550,83664,351281531,77666505,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
11,871.97,265.837,518026,689,40,1,4,114504,665206,0.005,0,1329194,1252680,9720,102870,115094,10500,7800,84314,353798115,39917745,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
12,871.97,265.8,518026,689,40,1,1,449189,749726,0.005,0,1335044,1252290,2430,103356,115619,2625,1950,84704,355709482,11247240,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
13,871.97,265.932,518026,689,40,1,1,424073,368554,0.002,0,1335044,1252290,2430,103356,115619,2625,1950,84704,356090654,5529660,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
14,871.97,265.737,518026,689,40,1,1,263034,348860,0.002,0,1335044,1252290,2430,103356,115619,2625,1950,84704,356110348,5234250,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
15,661.708,0.458902,503661,908,259,1,276,2160.17,452523,0.3,8,1230450,1190480,19440,102222,110425,80535,42060,82030,331769300,370349970,0,0,0,0,0,0,0,0,0,0,9,518,15,0,0,57,0,0,0,1,0
0,822.929,137.235,540985,728,19,1,186,3211.84,558572,0.185,0,1052130,1347320,451980,82782,91855,488250,362700,67510,289447427,1558667160,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
1,822.929,137.237,540985,728,19,1,167,3564.12,548996,0.159,0,1089180,1344850,405810,85860,95180,438375,325650,69980,301661142,1375461435,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
2,822.93,137.604,540985,728,19,1,123,4862.29,503097,0.133,0,1174980,1339130,298890,92988,102880,322875,239850,75700,331466567,928380060,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
3,822.929,137.308,540985,728,19,1,63,9496.34,523579,0.066,0,1291980,1331330,153090,102708,113380,165375,122850,83500,360367415,494867340,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
4,822.93,137.599,540985,728,19,1,57,10310.2,539371,0.054,0,1303680,1330550,138510,103680,114430,149625,111150,84280,362609278,461239395,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
5,822.93,137.41,540985,728,19,1,31,18301,601819,0.029,0,1354380,1327170,75330,107892,118980,81375,60450,87660,374699378,279887895,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
6,822.93,137.418,540985,728,19,1,14,41545.6,564943,0.016,0,1387530,1324960,34020,110646,121955,36750,27300,89870,385448107,118656960,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
7,822.93,137.562,540985,728,19,1,6,74717.7,613098,0.012,0,1403130,1323920,14580,111942,123355,15750,11700,90910,389679444,55186905,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
8,822.93,137.683,540985,728,19,1,7,83942.7,515515,0.012,0,1401180,1324050,17010,111780,123180,18375,13650,90780,389749335,54138540,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
9,822.93,137.64,540985,728,19,1,13,37512.6,568118,0.012,0,1389480,1324830,31590,110808,122130,34125,25350,90000,385971873,110800470,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
10,822.93,137.382,540985,728,19,1,9,65693.7,549435,0.009,0,1397280,1324310,21870,111456,122830,23625,17550,90520,388412846,74185875,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
11,822.931,137.699,540985,728,19,1,9,60172.5,534650,0.005,0,1397280,1324310,21870,111456,122830,23625,17550,90520,388545915,72189840,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
12,822.93,137.685,540985,728,19,1,2,200574,375290,0.005,0,1410930,1323400,4860,112590,124055,5250,3900,91430,392607811,11261400,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
13,822.93,137.524,540985,728,19,1,2,178234,578056,0.002,0,1410930,1323400,4860,112590,124055,5250,3900,91430,392202280,17344365,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
14,822.93,137.623,540985,728,19,1,3,183863,470288,0.002,0,1408980,1323530,7290,112428,123880,7875,5850,91300,391947437,21167010,0,0,0,0,0,0,0,0,0,0,6,38,15,0,0,0,0,0,0,0,0
15,611.403,0.480051,523914,979,270,1,286,2053.05,480127,0.3,5,1349400,1285390,12150,112104,121100,49575,25950,89960,375562310,266943915,0,0,0,0,0,0,0,0,0,0,9,540,15,0,0,35,0,0,0,1,0
0,787.326,375.763,544238,763,54,1,154,3864.76,559431,0.185,0,1179490,1406860,374220,87966,100290,404250,300300,72930,328606117,1292493915,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,0,0,0,0,0
1,787.326,375.774,544238,763,54,1,172,3446.82,537860,0.159,0,1144390,1409200,417960,85050,97140,451500,335400,70590,322244912,1387911990,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,0,0,0,0,0
2,787.324,376.244,544238,763,54,1,143,4191.32,563948,0.133,0,1200940,1405430,347490,89748,102215,375375,278850,74360,334114944,1209861510,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,0,0,0,0,0
3,787.326,375.768,544238,763,54,1,70,8274.19,535236,0.066,0,1343290,1395940,170100,101574,114990,183750,136500,83850,377299556,562092330,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,0,0,0,0,0
4,787.325,376.149,544238,763,54,1,58,9905.5,544435,0.054,0,1366690,1394380,140940,103518,117090,152250,113100,85410,383189952,473736390,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,0,0,0,0,0
5,787.325,375.986,544238,763,54,1,15,39277.5,436201,0.029,0,1450540,1388790,36450,110484,124615,39375,29250,91000,408228008,98165550,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,0,0,0,0,0
