Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,540.209,5.43567,595639,22,0,0,0,0,0,0,16380,13650,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1,540.123,3.73739,595639,22,0,0,0,0,0,0,24570,21840,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2,540.238,5.4827,595639,22,0,0,0,0,0,0,19110,16380,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3,540.322,4.68082,595639,22,0,0,0,0,0,0,35490,32760,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
4,540.494,6.06288,595639,22,0,0,0,0,0,0,43680,40950,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
5,540.313,5.03309,595639,22,0,0,0,0,0,0,30030,27300,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
6,540.636,8.76385,595639,22,0,0,0,0,0,0,8190,5460,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
7,540.581,7.37998,595639,22,0,0,0,0,0,0,30030,27300,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
8,540.364,7.80921,595639,22,0,0,0,0,0,0,5460,2730,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9,540.127,5.43913,595639,22,0,0,0,0,0,0,10920,8190,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
10,540.079,3.95182,595639,22,0,0,0,0,0,0,35490,32760,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
11,539.859,2.16114,595639,22,0,7,1619.58,561158,0.289,0,355680,541450,233766,2268,2450,252525,187590,1820,8581580,813291785,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0
12,541.843,24.309,595639,22,0,0,0,0,0,0,43680,40950,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
13,540.268,5.00385,595639,22,0,0,0,0,0,0,30030,27300,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
14,540.416,6.26401,595639,22,0,0,0,0,0,0,35490,32760,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
15,539.912,2.57512,595639,22,0,0,0,0,0,0,35490,32760,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
16,540.2,4.5393,595639,22,0,0,0,0,0,0,38220,35490,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
17,540.069,4.37224,595639,22,0,0,0,0,0,0,8190,5460,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
18,540.17,5.44323,595639,22,0,0,0,0,0,0,21840,19110,0,3402,3675,0,0,2730,12510314,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
