Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,467.354,0.554642,625120,12,0,4,1174.8,533786,0.289,0,13650,20540,9720,1134,1225,10500,7800,910,4741803,32032560,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,467.365,0.710804,625120,12,0,0,0,0,0.196,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,467.323,0.659433,625120,12,0,2,2570.27,550196,0.159,0,17550,20280,4860,1458,1575,5250,3900,1170,5776734,16508595,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,467.426,0.728983,625120,12,0,2,1896.18,909540,0.133,0,17550,20280,4860,1458,1575,5250,3900,1170,5058048,27288885,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,467.36,0.650129,625120,12,0,1,1077.37,479863,0.066,0,19500,20150,2430,1620,1750,2625,1950,1300,6397354,7199295,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,467.448,0.872432,625120,12,0,1,3594.6,990465,0.054,0,19500,20150,2430,1620,1750,2625,1950,1300,5886752,14858325,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,467.404,0.822575,625120,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,467.393,0.774576,625120,12,0,0,0,0,0.016,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,467.432,0.966621,625120,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,467.415,0.850016,625120,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,467.437,0.851553,625120,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,467.399,0.829937,625120,12,0,0,0,0,0.009,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,467.454,0.849908,625120,12,0,1,4113.81,351373,0.005,0,19500,20150,2430,1620,1750,2625,1950,1300,6525844,5271945,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,467.421,0.811315,625120,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,467.443,0.788506,625120,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,467.46,1.03066,625120,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
0,467.354,0.554642,625120,12,0,4,1174.8,533786,0.289,0,13650,20540,9720,1134,1225,10500,7800,910,4741803,32032560,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,467.365,0.710804,625120,12,0,0,0,0,0.196,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,467.323,0.659433,625120,12,0,2,2570.27,550196,0.159,0,17550,20280,4860,1458,1575,5250,3900,1170,5776734,16508595,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,467.426,0.728983,625120,12,0,2,1896.18,909540,0.133,0,17550,20280,4860,1458,1575,5250,3900,1170,5058048,27288885,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,467.36,0.650129,625120,12,0,1,1077.37,479863,0.066,0,19500,20150,2430,1620,1750,2625,1950,1300,6397354,7199295,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,467.448,0.872432,625120,12,0,1,3594.6,990465,0.054,0,19500,20150,2430,1620,1750,2625,1950,1300,5886752,14858325,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,467.404,0.822575,625120,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,467.393,0.774576,625120,12,0,0,0,0,0.016,0,21450,20020,0,1782,1925,0,0,1430,6877307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
