Iteration,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Stale Blocks,Size of Longest Fork,Mined Blocks in Main Blockchain,Honest Mining Income,Attacker Income,Attacker's Hash Rate,Time per Block,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,844.602,359.491,501085,711,52,1,153,3909.62,524850,0.185,0,1081168,1312090,371790,81648,92493,401625,298350,67428,275513514,1204736820,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
1,844.602,359.46,501085,711,52,1,162,3701.65,522258,0.159,0,1063618,1313260,393660,80190,90918,425250,315900,66258,271208952,1269305250,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
2,844.603,359.9,501085,711,52,1,119,5004,487212,0.133,0,1147468,1307670,289170,87156,98443,312375,232050,71848,297840367,869834025,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
3,844.602,359.508,501085,711,52,1,60,9828.3,499865,0.066,0,1262518,1300000,145800,96714,108768,157500,117000,79518,325831975,449959905,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
4,844.603,359.865,501085,711,52,1,50,11230.6,517263,0.054,0,1282018,1298700,121500,98334,110518,131250,97500,80818,329961639,388014945,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
5,844.603,359.64,501085,711,52,1,33,16550,574879,0.029,0,1315168,1296490,80190,101088,113493,86625,64350,83028,336855328,284609610,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
6,844.603,359.636,501085,711,52,1,16,37230.6,502540,0.016,0,1348318,1294280,38880,103842,116468,42000,31200,85238,347787221,120631215,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
7,844.603,359.863,501085,711,52,1,10,59180.2,350536,0.012,0,1360018,1293500,24300,104814,117518,26250,19500,86018,352323041,52593915,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
8,844.603,360.029,501085,711,52,1,13,45692.7,622588,0.012,0,1354168,1293890,31590,104328,116993,34125,25350,85628,347734494,121422120,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
9,844.603,359.899,501085,711,52,1,7,70983.5,317415,0.012,0,1365868,1293110,17010,105300,118043,18375,13650,86408,353606770,33337980,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
10,844.603,359.631,501085,711,52,1,9,62233.9,458536,0.009,0,1361968,1293370,21870,104976,117693,23625,17550,86148,351701667,61914525,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
11,844.603,359.87,501085,711,52,1,5,76234.1,466794,0.005,0,1369768,1292850,12150,105624,118393,13125,9750,86668,353494884,35016270,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
12,844.603,359.924,501085,711,52,1,5,100225,409138,0.005,0,1369768,1292850,12150,105624,118393,13125,9750,86668,353783161,30692115,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
13,844.603,359.76,501085,711,52,1,2,296762,339922,0.002,0,1375618,1292460,4860,106110,118918,5250,3900,87058,355149279,10200345,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
14,844.603,359.856,501085,711,52,1,5,110364,636910,0.002,0,1369768,1292850,12150,105624,118393,13125,9750,86668,352644304,47774970,0,0,0,0,0,0,0,0,0,0,9,104,15,0,0,0,0,0,0,0,0
15,648.193,0.504581,491486,926,266,1,276,2167.53,444474,0.3,8,1265550,1225400,19440,105138,113575,85395,44220,84370,332002934,357395520,0,0,0,0,0,0,0,0,0,0,9,532,15,0,0,61,0,0,0,1,0
0,790.465,422.818,540182,754,56,1,187,3159.44,549962,0.185,0,1097872,1394770,454410,81648,93222,490875,364650,67752,303959843,1542896160,0,0,0,0,0,0,0,0,0,0,7,112,15,0,0,0,4.39718e-322,1.50196e-321,3.16202e-322,0,4.68526e-310
1,790.465,422.876,540182,754,56,1,155,3840.13,547703,0.159,0,1160272,1390610,376650,86832,98822,406875,302250,71912,321911722,1273617975,0,0,0,0,0,0,0,0,0,0,7,112,15,0,0,0,2.1393e-321,4.68428e-310,4.68428e-310,0,2.10744e-308
2,790.466,423.14,540182,754,56,1,132,4500.93,524494,0.133,0,1205122,1387620,320760,90558,102847,346500,257400,74902,337574530,1038675855,0,0,0,0,0,0,0,0,0,0,7,112,15,0,0,0,3.16202e-322,4.68526e-310,2.122e-314,0,2.29956e-309
