Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
432.833,0.721523,653156,10560,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,10560,0,0,0,0
432.833,0.721523,653156,10736,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,10736,0,0,0,0
432.833,0.721523,653156,10912,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,10912,0,0,0,0
432.833,0.721523,653156,11088,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,11088,0,0,0,0
432.833,0.721523,653156,11264,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,11264,0,0,0,0
432.833,0.721523,653156,11440,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,11440,0,0,0,0
432.833,0.721523,653156,11616,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,11616,0,0,0,0
432.833,0.721523,653156,11792,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,11792,0,0,0,0
432.833,0.721523,653156,11968,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,11968,0,0,0,0
432.833,0.721523,653156,12144,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,12144,0,0,0,0
