Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,814.45,0.0578762,525103,6,0,4,1018.06,645859,0.289,0,1950,9620,9720,162,175,10500,7800,130,42171,38756940,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,814.514,0.411831,525103,6,0,0,0,0,0.196,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,814.511,0.31021,525103,6,0,1,3904.1,42081,0.159,0,7800,9230,2430,648,700,2625,1950,520,2583796,632565,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,814.635,1.00189,525103,6,0,0,0,0,0.133,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,814.509,0.327632,525103,6,0,0,0,0,0.066,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,814.643,1.13042,525103,6,0,0,0,0,0.054,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,814.598,0.801757,525103,6,0,0,0,0,0.029,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,814.595,0.757979,525103,6,0,0,0,0,0.016,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,814.655,1.30338,525103,6,0,0,0,0,0.012,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,814.651,1.25505,525103,6,0,0,0,0,0.012,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,814.645,1.17062,525103,6,0,0,0,0,0.012,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,814.601,0.84474,525103,6,0,0,0,0,0.009,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,814.64,1.09003,525103,6,0,0,0,0,0.005,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,814.648,1.21093,525103,6,0,0,0,0,0.005,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,814.638,1.04579,525103,6,0,0,0,0,0.002,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,814.657,1.35055,525103,6,0,0,0,0,0.002,0,9750,9100,0,810,875,0,0,650,2625967,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
