Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,766.919,408.799,529817,783,63,183,3275.89,497671,0.185,0,1161940,1447030,444690,86508,98715,480375,356850,71760,323291029,1366354065,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
1,766.918,408.77,529817,783,63,173,3466.65,553051,0.159,0,1181440,1445730,420390,88128,100465,454125,337350,73060,318687888,1435401180,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
2,766.92,409.256,529817,783,63,151,3938.67,578480,0.133,0,1224340,1442870,366930,91692,104315,396375,294450,75920,327017278,1310460330,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
3,766.918,408.816,529817,783,63,57,10517,569559,0.066,0,1407640,1430650,138510,106920,120765,149625,111150,88140,381911300,487050000,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
4,766.92,409.214,529817,783,63,59,10116.8,560932,0.054,0,1403740,1430910,143370,106596,120415,154875,115050,87880,381280996,496504560,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
5,766.919,408.999,529817,783,63,20,28250.8,453518,0.029,0,1479790,1425840,48600,112914,127240,52500,39000,92950,405309137,136082445,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
6,766.919,408.986,529817,783,63,7,80949.3,348008,0.016,0,1505140,1424150,17010,115020,129515,18375,13650,94640,411944613,36550305,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
7,766.92,409.195,529817,783,63,10,56641.6,625358,0.012,0,1499290,1424540,24300,114534,128990,26250,19500,94250,408126822,93817170,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
8,766.92,409.394,529817,783,63,18,32880.9,499725,0.012,0,1483690,1425580,43740,113238,127590,47250,35100,93210,405384628,134950080,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
9,766.92,409.239,529817,783,63,7,76645.4,443372,0.012,0,1505140,1424150,17010,115020,129515,18375,13650,94640,411277067,46563495,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
10,766.919,408.98,529817,783,63,11,43482.7,525430,0.009,0,1497340,1424670,26730,114372,128815,28875,21450,94120,408600578,86710830,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
11,766.919,409.216,529817,783,63,5,119559,606346,0.005,0,1509040,1423890,12150,115344,129865,13125,9750,94900,411349120,45482700,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
12,766.919,409.296,529817,783,63,3,162698,107380,0.005,0,1512940,1423630,7290,115668,130215,7875,5850,95160,414058891,4836135,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
13,766.919,409.088,529817,783,63,1,291048,747955,0.002,0,1516840,1423370,2430,115992,130565,2625,1950,95420,413633255,11220675,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
14,766.919,409.219,529817,783,63,2,147171,846425,0.002,0,1514890,1423500,4860,115830,130390,5250,3900,95290,412688270,25395450,0,0,0,0,0,0,0,0,0,0,8,126,15,0,0,0,0,0,0,0,0
15,599.727,0.518923,525869,1001,281,293,2044.62,493524,0.3,10,1378650,1341340,24300,114534,123725,105225,54600,91910,381158628,498340080,0,0,0,0,0,0,0,0,0,0,10,562,15,0,0,75,0,0,0,1,0
0,777.838,540.287,535215,772,86,178,3345.76,532179,0.185,0,1146386,1426360,432540,78894,93811,467250,347100,67126,317966927,1421158845,0,0,0,0,0,0,0,0,0,0,9,172,15,0,0,0,0,0,0,0,0
1,777.838,540.38,535215,772,86,124,4831.98,516303,0.159,0,1251686,1419340,301320,87642,103261,325500,241800,74146,348678141,960490635,0,0,0,0,0,0,0,0,0,0,9,172,15,0,0,0,0,0,0,0,0
2,777.837,540.704,535215,772,86,138,4345.74,497770,0.133,0,1224386,1421160,335340,85374,100811,362250,269100,72326,344006182,1030570020,0,0,0,0,0,0,0,0,0,0,9,172,15,0,0,0,0,0,0,0,0
3,777.838,540.46,535215,772,86,59,10131.3,629469,0.066,0,1378436,1410890,143370,98172,114636,154875,115050,82596,375566879,557159565,0,0,0,0,0,0,0,0,0,0,9,172,15,0,0,0,0,0,0,0,0
4,777.837,540.837,535215,772,86,51,11623,573348,0.054,0,1394036,1409850,123930,99468,116036,133875,99450,83636,383465521,438679935,0,0,0,0,0,0,0,0,0,0,9,172,15,0,0,0,0,0,0,0,0
5,777.838,540.543,535215,772,86,26,22998.1,603439,0.029,0,1442786,1406600,63180,103518,120411,68250,50700,86886,397019086,235376460,0,0,0,0,0,0,0,0,0,0,9,172,15,0,0,0,0,0,0,0,0
6,777.838,540.646,535215,772,86,12,44913.9,565814,0.016,0,1470086,1404780,29160,105786,122861,31500,23400,88706,405920000,101862750,0,0,0,0,0,0,0,0,0,0,9,172,15,0,0,0,0,0,0,0,0
