Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
5,771.932,376.09,513771,778,55,1,28,20728.3,507450,0.029,0,1454064,1417780,68040,110160,124589,73500,54600,90884,385052321,213166800,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
6,771.932,376.095,513771,778,55,1,17,30946.9,508875,0.016,0,1475514,1416350,41310,111942,126514,44625,33150,92314,390611033,129786120,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
7,771.933,376.478,513771,778,55,1,17,35162.5,604949,0.012,0,1475514,1416350,41310,111942,126514,44625,33150,92314,388977771,154285050,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
8,771.933,376.336,513771,778,55,1,7,79058.8,581759,0.012,0,1495014,1415050,17010,113562,128264,18375,13650,93614,395190500,61094115,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
9,771.933,376.304,513771,778,55,1,13,39544.5,243342,0.012,0,1483314,1415830,31590,112590,127214,34125,25350,92834,396098830,47469165,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
10,771.932,376.125,513771,778,55,1,5,106424,515063,0.009,0,1498914,1414790,12150,113886,128614,13125,9750,93874,396687674,38636505,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
11,771.933,376.323,513771,778,55,1,7,83233,265622,0.005,0,1495014,1415050,17010,113562,128264,18375,13650,93614,397403456,27899775,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
12,771.933,376.45,513771,778,55,1,10,53628.3,443394,0.005,0,1489164,1415440,24300,113076,127739,26250,19500,93224,394828597,66522660,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
13,771.932,376.259,513771,778,55,1,5,86762.3,515712,0.002,0,1498914,1414790,12150,113886,128614,13125,9750,93874,396684430,38685165,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
14,771.933,376.434,513771,778,55,1,1,333782,358936,0.002,0,1506714,1414270,2430,114534,129314,2625,1950,94394,398904415,5385390,0,0,0,0,0,0,0,0,0,0,8,110,15,0,0,0,0,0,0,0,0
15,599.47,0.498229,495833,1001,278,1,303,1972.74,448269,0.3,11,1359150,1327250,26730,112914,121975,112710,58710,90610,359934381,589935900,0,0,0,0,0,0,0,0,0,0,8,556,15,0,0,80,0,0,0,1,0
0,784.955,335.848,493967,764,54,1,163,3671.61,479107,0.185,0,1164454,1409850,396090,87642,99454,427875,317850,72454,298851317,1171637805,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
1,784.954,335.905,493967,764,54,1,149,4019.6,463212,0.159,0,1191754,1408030,362070,89910,101904,391125,290550,74274,307928483,1035480315,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
2,784.956,336.184,493967,764,54,1,133,4461.9,517676,0.133,0,1222954,1405950,323190,92502,104704,349125,259350,76354,308097597,1032943605,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
3,784.955,335.907,493967,764,54,1,87,6801.96,522165,0.066,0,1312654,1399970,211410,99954,112754,228375,169650,82334,331524343,681542415,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
4,784.956,336.211,493967,764,54,1,45,13268.3,547706,0.054,0,1394554,1394510,109350,106758,120104,118125,87750,87794,352309667,369762555,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
5,784.955,336.021,493967,764,54,1,37,15740.6,486521,0.029,0,1410154,1393470,89910,108054,121504,97125,72150,88834,358955892,270069180,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
6,784.955,335.994,493967,764,54,1,19,30849.2,526735,0.016,0,1445254,1391130,46170,110970,124654,49875,37050,91174,366950832,150145080,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
7,784.956,336.397,493967,764,54,1,11,43485.4,499320,0.012,0,1460854,1390090,26730,112266,126054,28875,21450,92214,371466989,82402725,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
8,784.956,336.201,493967,764,54,1,12,46666.6,606282,0.012,0,1458904,1390220,29160,112104,125879,31500,23400,92084,369684036,109147020,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
9,784.956,336.327,493967,764,54,1,9,32899.3,639348,0.012,0,1464754,1389830,21870,112590,126404,23625,17550,92474,371205558,86324190,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
10,784.955,336.061,493967,764,54,1,10,56713.1,493784,0.009,0,1462804,1389960,24300,112428,126229,26250,19500,92344,372021766,74081070,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
11,784.956,336.31,493967,764,54,1,6,95020.8,515459,0.005,0,1470604,1389440,14580,113076,126929,15750,11700,92864,373867209,46399425,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
12,784.956,336.182,493967,764,54,1,5,114154,358052,0.005,0,1472554,1389310,12150,113238,127104,13125,9750,92994,375169793,26860665,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
13,784.956,336.326,493967,764,54,1,4,85573.8,719326,0.002,0,1474504,1389180,9720,113400,127279,10500,7800,93124,374082841,43164945,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
14,784.956,336.423,493967,764,54,1,5,114856,489291,0.002,0,1472554,1389310,12150,113238,127104,13125,9750,92994,374513599,36703575,0,0,0,0,0,0,0,0,0,0,11,108,15,0,0,0,0,0,0,0,0
15,600.214,0.464572,482555,999,289,1,303,1974.8,441395,0.3,9,1355250,1314310,21870,112590,121625,95310,49410,90350,347777638,437742990,0,0,0,0,0,0,0,0,0,0,11,578,15,0,0,68,0,0,0,1,0
0,848.985,291.387,512999,707,38,1,171,3399.2,501271,0.185,0,1038174,1307150,415530,77922,88549,448875,333450,64474,276502917,1285991100,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
1,848.985,291.357,512999,707,38,1,158,3786.52,505276,0.159,0,1063524,1305460,383940,80028,90824,414750,308100,66164,282387752,1197718575,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
2,848.984,291.811,512999,707,38,1,118,5024.2,535922,0.133,0,1141524,1300260,286740,86508,97824,309750,230100,71364,298986199,948741870,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
3,848.985,291.463,512999,707,38,1,53,10461.4,535883,0.066,0,1268274,1291810,128790,97038,109199,139125,103350,79814,333829105,426098280,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
4,848.984,291.893,512999,707,38,1,49,12063.5,520744,0.054,0,1276074,1291290,119070,97686,109899,128625,95550,80334,336714805,382812780,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
5,848.983,291.591,512999,707,38,1,23,24809.6,518439,0.029,0,1326774,1287910,55890,101898,114449,60375,44850,83714,350309494,178892445,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
6,848.983,291.563,512999,707,38,1,16,36638.9,362042,0.016,0,1340424,1287000,38880,103032,115674,42000,31200,84624,356441546,86911665,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
7,848.984,291.993,512999,707,38,1,7,74057.8,440045,0.012,0,1357974,1285830,17010,104490,117249,18375,13650,85794,359154709,46214220,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
8,848.983,291.783,512999,707,38,1,11,53540.7,585288,0.012,0,1350174,1286350,26730,103842,116549,28875,21450,85274,355796503,96587310,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
9,848.984,291.896,512999,707,38,1,10,55762.9,356708,0.012,0,1352124,1286220,24300,104004,116724,26250,19500,85404,358667677,53519700,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
10,848.983,291.56,512999,707,38,1,12,49948.5,741077,0.009,0,1348224,1286480,29160,103680,116374,31500,23400,85144,353341652,133410075,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
11,848.984,291.775,512999,707,38,1,7,82441.2,579400,0.005,0,1357974,1285830,17010,104490,117249,18375,13650,85794,358179227,60846450,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
12,848.984,291.753,512999,707,38,1,6,99723.8,677536,0.005,0,1359924,1285700,14580,104652,117424,15750,11700,85924,358169902,60986325,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
13,848.984,291.8,512999,707,38,1,1,237235,568191,0.002,0,1369674,1285050,2430,105462,118299,2625,1950,86574,361667376,8524215,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
14,848.984,291.849,512999,707,38,1,1,88588.1,723699,0.002,0,1369674,1285050,2430,105462,118299,2625,1950,86574,361511868,10856835,0,0,0,0,0,0,0,0,0,0,6,76,15,0,0,0,0,0,0,0,0
15,671.348,0.482254,492133,894,225,1,250,2375.15,429905,0.3,9,1253850,1216970,21870,104166,112525,89235,46710,83590,331874123,455423010,0,0,0,0,0,0,0,0,0,0,7,449,15,0,0,63,0,0,0,1,0
0,814.026,430.659,530584,735,58,1,164,3579.01,534404,0.185,0,1104262,1357200,398520,79866,92512,430500,319800,66862,301850458,1314855495,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
1,814.025,430.614,530584,735,58,1,155,3847.43,568316,0.159,0,1121812,1356030,376650,81324,94087,406875,302250,68032,301404634,1321542855,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
2,814.025,431.252,530584,735,58,1,130,4583.48,523535,0.133,0,1170562,1352780,315900,85374,98462,341250,253500,71282,321436242,1021068735,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
3,814.026,430.723,530584,735,58,1,56,10569,574857,0.066,0,1314862,1343160,136080,97362,111412,147000,109200,80902,357310474,482955255,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
4,814.025,431.18,530584,735,58,1,47,12660,530068,0.054,0,1332412,1341990,114210,98820,112987,123375,91650,82072,364590051,373761600,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
5,814.025,430.856,530584,735,58,1,33,17638.1,561673,0.029,0,1359712,1340170,80190,101088,115437,86625,64350,83892,370969309,278072730,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
6,814.024,430.902,530584,735,58,1,12,43707.7,481176,0.016,0,1400662,1337440,29160,104490,119112,31500,23400,86622,383732299,86627880,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
7,814.025,431.282,530584,735,58,1,5,80616.9,472001,0.012,0,1414312,1336530,12150,105624,120337,13125,9750,87532,387147038,35406795,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
8,814.025,431.31,530584,735,58,1,10,58452.8,380077,0.012,0,1404562,1337180,24300,104814,119462,26250,19500,86882,385705824,57025005,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
9,814.025,431.278,530584,735,58,1,13,44705.6,615172,0.012,0,1398712,1337570,31590,104328,118937,34125,25350,86492,381509081,119976150,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
10,814.024,430.824,530584,735,58,1,11,54317.6,485355,0.009,0,1402612,1337310,26730,104652,119287,28875,21450,86752,384167601,80098350,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
11,814.025,431.062,530584,735,58,1,7,71777.8,380719,0.005,0,1410412,1336790,17010,105300,119987,18375,13650,87272,386841829,39984930,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
12,814.025,431.172,530584,735,58,1,1,34741,527623,0.005,0,1422112,1336010,2430,106272,121037,2625,1950,88052,388979778,7915695,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
13,814.025,431.09,530584,735,58,1,1,452683,4954,0.002,0,1422112,1336010,2430,106272,121037,2625,1950,88052,389502447,75660,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
14,814.025,431.082,530584,735,58,1,0,0,0.000859656,0.002,0,1424062,1335880,0,106434,121212,0,0,88182,389507491,0,0,0,0,0,0,0,0,0,0,0,9,116,15,0,0,0,0,0,0,0,0
15,631.376,0.472155,515912,947,270,1,301,1971.03,465949,0.3,12,1257750,1238880,29160,104490,112875,125055,64980,83850,347957809,623245230,0,0,0,0,0,0,0,0,0,0,9,540,15,0,0,89,0,0,0,1,0
0,836.253,518.11,514171,715,67,1,165,3618.7,511067,0.185,0,1061808,1320930,400950,73872,87333,433125,321750,62628,282833183,1265112795,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
1,836.254,518.096,514171,715,67,1,148,4019.55,564466,0.159,0,1094958,1318720,359640,76626,90308,388500,288600,64838,283619686,1253315250,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
2,836.255,518.806,514171,715,67,1,109,5470.04,523991,0.133,0,1171008,1313650,264870,82944,97133,286125,212550,69908,310049256,856871700,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
3,836.254,518.226,514171,715,67,1,67,8823.03,478699,0.066,0,1252908,1308190,162810,89748,104483,175875,130650,75368,335095193,481182645,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
4,836.256,518.688,514171,715,67,1,27,22072.7,570560,0.054,0,1330908,1302990,65610,96228,111483,70875,52650,80568,351766488,231113220,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
5,836.255,518.387,514171,715,67,1,27,21843.9,534413,0.029,0,1330908,1302990,65610,96228,111483,70875,52650,80568,352742460,216473640,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
6,836.255,518.421,514171,715,67,1,15,34358.1,439862,0.016,0,1354308,1301430,36450,98172,113583,39375,29250,82128,360574761,98989125,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
7,836.255,518.953,514171,715,67,1,8,69511.1,-nan,0.012,0,1367958,1300520,19440,99306,114808,21000,15600,83038,364046046,46919850,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
8,836.255,518.709,514171,715,67,1,6,50067.5,425783,0.012,0,1371858,1300260,14580,99630,115158,15750,11700,83298,364618796,38328600,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
9,836.256,518.824,514171,715,67,1,11,53647.1,561494,0.012,0,1362108,1300910,26730,98820,114283,28875,21450,82648,360996610,92661390,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
10,836.255,518.402,514171,715,67,1,6,86490.8,359294,0.009,0,1371858,1300260,14580,99630,115158,15750,11700,83298,365017730,32344590,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
11,836.255,518.995,514171,715,67,1,3,154576,505025,0.005,0,1377708,1299870,7290,100116,115683,7875,5850,83688,365658692,22730160,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
12,836.256,518.721,514171,715,67,1,6,95854.5,550144,0.005,0,1371858,1300260,14580,99630,115158,15750,11700,83298,363872629,49521105,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
13,836.256,518.838,514171,715,67,1,4,137465,268038,0.002,0,1375758,1300000,9720,99954,115508,10500,7800,83558,366101524,16087680,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
14,836.255,518.655,514171,715,67,1,4,131654,439621,0.002,0,1375758,1300000,9720,99954,115508,10500,7800,83558,365415193,26382645,0,0,0,0,0,0,0,0,0,0,8,134,15,0,0,0,0,0,0,0,0
15,654.453,0.435039,494874,913,265,1,306,1945.8,445329,0.3,15,1181700,1182390,36450,98172,106050,152370,79470,78780,315202293,779576145,0,0,0,0,0,0,0,0,0,0,9,530,15,0,0,108,0,0,0,1,0
0,810.775,248.133,548723,741,40,1,198,3000.33,550920,0.185,0,1051730,1372540,481140,78894,89680,519750,386100,65290,297016834,1636498605,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
1,810.775,248.127,548723,741,40,1,131,4579.95,530686,0.159,0,1182380,1363830,318330,89748,101405,343875,255450,74000,336585139,1042974030,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
2,810.776,248.439,548723,741,40,1,122,4875.47,547127,0.133,0,1199930,1362660,296460,91206,102980,320250,237900,75170,339356231,1001407650,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
3,810.775,248.15,548723,741,40,1,70,8554.17,576377,0.066,0,1301330,1355900,170100,99630,112080,183750,136500,81930,365764022,605290785,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
4,810.777,248.611,548723,741,40,1,48,11983.2,498264,0.054,0,1344230,1353040,116640,103194,115930,126000,93600,84790,382195753,358814820,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
5,810.776,248.274,548723,741,40,1,26,23040.8,492961,0.029,0,1387130,1350180,63180,106758,119780,68250,50700,87650,393297419,192289830,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
6,810.776,248.31,548723,741,40,1,16,35704.7,703919,0.016,0,1406630,1348880,38880,108378,121530,42000,31200,88950,394852591,168962250,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
7,810.776,248.766,548723,741,40,1,19,30774.7,569919,0.012,0,1400780,1349270,46170,107892,121005,49875,37050,88560,395286567,162452610,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
8,810.777,248.68,548723,741,40,1,13,38517.4,519556,0.012,0,1412480,1348490,31590,108864,122055,34125,25350,89340,399361341,101331000,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
9,810.777,248.756,548723,741,40,1,12,39422.6,599489,0.012,0,1414430,1348360,29160,109026,122230,31500,23400,89470,398921798,107924145,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
10,810.776,248.345,548723,741,40,1,11,51134.6,494746,0.009,0,1416380,1348230,26730,109188,122405,28875,21450,89600,400673542,81647985,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
11,810.776,248.496,548723,741,40,1,6,96670.7,798286,0.005,0,1426130,1347580,14580,109998,123280,15750,11700,90250,401326483,71853870,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
12,810.776,248.448,548723,741,40,1,3,112401,724670,0.005,0,1431980,1347190,7290,110484,123805,7875,5850,90640,403942460,32614215,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
13,810.777,248.593,548723,741,40,1,0,0,4.94066e-318,0.002,0,1437830,1346800,0,110970,124330,0,0,91030,406116741,0,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
14,810.776,248.556,548723,741,40,1,1,209842,997668,0.002,0,1435880,1346930,2430,110808,124155,2625,1950,90900,405118983,14966370,0,0,0,0,0,0,0,0,0,0,7,80,15,0,0,0,0,0,0,0,0
15,624.879,0.478512,531960,961,260,1,284,2109.56,488658,0.3,9,1318200,1277570,21870,109512,118300,90450,47250,87880,371935211,512722950,0,0,0,0,0,0,0,0,0,0,8,520,15,0,0,64,0,0,0,1,0
0,819.67,324.06,510842,733,52,1,162,3690.65,514366,0.185,0,1105202,1353300,393660,81486,93452,425250,315900,67802,290654070,1250128575,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
1,819.67,324.131,510842,733,52,1,148,4036.14,553563,0.159,0,1132502,1351480,359640,83754,95902,388500,288600,69622,292055338,1229109555,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
2,819.669,324.467,510842,733,52,1,126,4729.24,498959,0.133,0,1175402,1348620,306180,87318,99752,330750,245700,72482,311115851,943201860,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
3,819.67,324.137,510842,733,52,1,70,8538.4,514028,0.066,0,1284602,1341340,170100,96390,109552,183750,136500,79762,338007722,539823795,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
4,819.669,324.55,510842,733,52,1,45,13148.9,541129,0.054,0,1333352,1338090,109350,100440,113927,118125,87750,83012,349641140,365322525,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
5,819.669,324.285,510842,733,52,1,31,18717.1,578718,0.029,0,1360652,1336270,75330,102708,116377,81375,60450,84832,356052937,269145570,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
6,819.669,324.252,510842,733,52,1,10,57535.9,386594,0.016,0,1401602,1333540,24300,106110,120052,26250,19500,87562,370129131,58002660,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
7,819.669,324.682,510842,733,52,1,13,46023.1,546041,0.012,0,1395752,1333930,31590,105624,119527,34125,25350,87172,366896272,106495545,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
8,819.669,324.693,510842,733,52,1,12,46368.2,554503,0.012,0,1397702,1333800,29160,105786,119702,31500,23400,87302,367340863,99826680,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
9,819.668,324.46,510842,733,52,1,11,54545.2,452134,0.012,0,1399652,1333670,26730,105948,119877,28875,21450,87432,369021510,74616975,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
10,819.669,324.288,510842,733,52,1,8,70161.9,317986,0.009,0,1405502,1333280,19440,106434,120402,21000,15600,87822,371451370,38169075,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
11,819.669,324.564,510842,733,52,1,4,117558,462491,0.005,0,1413302,1332760,9720,107082,121102,10500,7800,88342,372145653,27754830,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
12,819.669,324.551,510842,733,52,1,7,80537.1,385150,0.005,0,1407452,1333150,17010,106596,120577,18375,13650,87952,371299298,40450155,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
13,819.669,324.429,510842,733,52,1,3,107256,736444,0.002,0,1415252,1332630,7290,107244,121277,7875,5850,88472,371786374,33144015,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
14,819.669,324.509,510842,733,52,1,4,80210.9,511865,0.002,0,1413302,1332760,9720,107082,121102,10500,7800,88342,371948153,30717330,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
15,644.091,0.47511,495122,933,252,1,278,2155.29,436327,0.3,11,1275300,1247910,26730,105948,114450,110280,57630,85020,340393943,504030480,0,0,0,0,0,0,0,0,0,0,8,504,15,0,0,78,0,0,0,1,0
0,816.246,331.896,507583,736,45,1,175,3414.35,534397,0.185,0,1086266,1360450,425250,80838,92266,459375,341250,67066,279599229,1403028735,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
1,816.245,331.924,507583,736,45,1,152,3946.97,545725,0.159,0,1131116,1357460,369360,84564,96291,399000,296400,70056,290170537,1244459115,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
2,816.247,332.203,507583,736,45,1,127,4695.04,487680,0.133,0,1179866,1354210,308610,88614,100666,333375,247650,73306,311187627,929202765,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
3,816.246,332.01,507583,736,45,1,64,9324.69,498615,0.066,0,1302716,1346020,155520,98820,111691,168000,124800,81496,341217346,478756980,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
4,816.247,332.445,507583,736,45,1,56,10656.2,506613,0.054,0,1318316,1344980,136080,100116,113091,147000,109200,82536,344759103,425630625,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
5,816.246,332.118,507583,736,45,1,18,32802.5,448260,0.029,0,1392416,1340040,43740,106272,119741,47250,35100,87476,365064169,121054635,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
6,816.246,332.094,507583,736,45,1,16,37445.7,599640,0.016,0,1396316,1339780,38880,106596,120091,42000,31200,87736,363538791,143935305,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
7,816.247,332.437,507583,736,45,1,10,46629.6,446187,0.012,0,1408016,1339000,24300,107568,121141,26250,19500,88516,368671706,66941580,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
8,816.247,332.325,507583,736,45,1,15,37083.4,505581,0.012,0,1398266,1339650,36450,106758,120266,39375,29250,87866,365549418,113775900,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
9,816.246,332.37,507583,736,45,1,11,42543.3,435566,0.012,0,1406066,1339130,26730,107406,120966,28875,21450,88386,368342258,71883300,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
10,816.246,332.096,507583,736,45,1,9,63994.7,473075,0.009,0,1409966,1338870,21870,107730,121316,23625,17550,88646,368875996,63877230,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
11,816.247,332.354,507583,736,45,1,6,91218.4,592097,0.005,0,1415816,1338480,14580,108216,121841,15750,11700,89036,369581356,53296830,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
12,816.247,332.365,507583,736,45,1,2,212723,662316,0.005,0,1423616,1337960,4860,108864,122541,5250,3900,89556,371809666,19872180,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
13,816.247,332.394,507583,736,45,1,2,184063,630093,0.002,0,1423616,1337960,4860,108864,122541,5250,3900,89556,371874112,18905490,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
14,816.247,332.306,507583,736,45,1,1,190792,170273,0.002,0,1425566,1337830,2430,109026,122716,2625,1950,89686,372964115,2555445,0,0,0,0,0,0,0,0,0,0,7,90,15,0,0,0,0,0,0,0,0
