Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,757.083,381.587,540248,793,65,179,3349.77,506887,0.185,0,1188206,1464710,434970,86994,100131,469875,349050,72546,337191810,1361233290,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
1,757.083,381.575,540248,793,65,145,4132.09,568442,0.159,0,1254506,1460290,352350,92502,106081,380625,282750,76966,345503488,1236558120,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
2,757.084,381.998,540248,793,65,153,3889.91,569273,0.133,0,1238906,1461330,371790,91206,104681,401625,298350,75926,340828099,1306688955,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
3,757.083,381.607,540248,793,65,54,10989.5,668753,0.066,0,1431956,1448460,131220,107244,122006,141750,105300,88796,391823192,541762560,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
4,757.084,381.953,540248,793,65,63,8957.86,527746,0.054,0,1414406,1449630,153090,105786,120431,165375,122850,87626,394686998,498805470,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
5,757.084,381.751,540248,793,65,22,26973.2,602932,0.029,0,1494356,1444300,53460,112428,127606,57750,42900,92956,414674209,198997305,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
6,757.084,381.735,540248,793,65,16,34715.2,520813,0.016,0,1506056,1443520,38880,113400,128656,42000,31200,93736,419606255,125016615,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
7,757.084,381.925,540248,793,65,20,28290.5,537404,0.012,0,1498256,1444040,48600,112752,127956,52500,39000,93216,417190818,161248170,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
8,757.084,382.135,540248,793,65,11,50130.8,581581,0.012,0,1515806,1442870,26730,114210,129531,28875,21450,94386,421542315,95975715,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
9,757.084,381.967,540248,793,65,15,38058.1,660106,0.012,0,1508006,1443390,36450,113562,128831,39375,29250,93866,418037754,148544130,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
10,757.084,381.73,540248,793,65,8,73433.7,509045,0.009,0,1521656,1442480,19440,114696,130056,21000,15600,94776,423867613,61096245,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
11,757.084,381.958,540248,793,65,7,78326.6,445487,0.005,0,1523606,1442350,17010,114858,130231,18375,13650,94906,424821657,46785585,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
12,757.084,382.031,540248,793,65,8,61396.3,561942,0.005,0,1521656,1442480,19440,114696,130056,21000,15600,94776,423444440,67443840,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
13,757.084,381.828,540248,793,65,1,129523,157703,0.002,0,1535306,1441570,2430,115830,131281,2625,1950,95686,427782903,2366895,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
14,757.084,381.965,540248,793,65,2,21109.3,620944,0.002,0,1533356,1441700,4860,115668,131106,5250,3900,95556,426698628,18631020,0,0,0,0,0,0,0,0,0,0,8,130,15,0,0,0,0,0,0,0,0
15,597.168,0.541279,521800,1005,277,300,1986.33,441859,0.3,12,1372800,1345720,29160,114048,123200,123840,64440,91520,391410261,547956525,0,0,0,0,0,0,0,0,0,0,9,553,15,0,0,88,0,0,0,1,0
0,817.203,287.076,534007,735,48,187,3203.22,552861,0.185,0,1061386,1360190,454410,79542,90461,490875,364650,65846,288620081,1551027750,0,0,0,0,0,0,0,0,0,0,7,96,15,0,0,0,0,0,0,0,0
1,817.202,287.132,534007,735,48,160,3748.92,550296,0.159,0,1114036,1356680,388800,83916,95186,420000,312000,69356,303960196,1320926025,0,0,0,0,0,0,0,0,0,0,7,96,15,0,0,0,0,0,0,0,0
2,817.204,287.376,534007,735,48,137,4370.19,554257,0.133,0,1158886,1353690,332910,87642,99211,359625,267150,72346,316076371,1139183400,0,0,0,0,0,0,0,0,0,0,7,96,15,0,0,0,0,0,0,0,0
