Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
3,830.968,414.384,518201,723,60,1,46,12895.7,597172,0.066,0,1311902,1320020,111780,98658,112002,120750,89700,81582,346726243,412110915,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
4,830.966,414.65,518201,723,60,1,50,11711.7,553921,0.054,0,1304102,1320540,121500,98010,111302,131250,97500,81062,346499731,415508595,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
5,830.967,414.434,518201,723,60,1,30,19947.4,401104,0.029,0,1343102,1317940,72900,101250,114802,78750,58500,83662,362164474,180537450,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
6,830.967,414.509,518201,723,60,1,24,24147.3,584900,0.016,0,1354802,1317160,58320,102222,115852,63000,46800,84442,360160549,210596325,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
7,830.967,414.811,518201,723,60,1,11,47920.9,586193,0.012,0,1380152,1315470,26730,104328,118127,28875,21450,86132,367751193,96736665,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
8,830.966,414.595,518201,723,60,1,15,35072.9,451873,0.012,0,1372352,1315990,36450,103680,117427,39375,29250,85612,367420858,101691690,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
9,830.967,414.999,518201,723,60,1,8,69327.2,310581,0.012,0,1386002,1315080,19440,104814,118652,21000,15600,86522,371714933,37280565,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
10,830.967,414.442,518201,723,60,1,8,69859.3,533940,0.009,0,1386002,1315080,19440,104814,118652,21000,15600,86522,369928067,64083555,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
11,830.967,414.838,518201,723,60,1,5,105620,817531,0.005,0,1391852,1314690,12150,105300,119177,13125,9750,86912,370112200,61321560,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
12,830.967,414.738,518201,723,60,1,6,91808.2,471767,0.005,0,1389902,1314820,14580,105138,119002,15750,11700,86782,371369163,42467115,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
13,830.966,414.882,518201,723,60,1,2,134936,276330,0.002,0,1397702,1314300,4860,105786,119702,5250,3900,87302,373647464,8292600,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
14,830.966,414.843,518201,723,60,1,2,95128.6,275332,0.002,0,1397702,1314300,4860,105786,119702,5250,3900,87302,373649460,8262660,0,0,0,0,0,0,0,0,0,0,10,120,15,0,0,0,0,0,0,0,0
15,644.563,0.479509,504244,932,269,1,286,2088.81,465995,0.3,10,1257750,1229580,24300,104490,112875,107655,55680,83850,336131634,571030050,0,0,0,0,0,0,0,0,0,0,10,537,15,0,0,77,0,0,0,1,0
0,820.617,732.249,512832,732,85,1,155,3870.13,500511,0.185,0,1113424,1350570,376650,76464,91024,406875,302250,65104,297343423,1163897730,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
1,820.617,732.166,512832,732,85,1,149,3918.9,512502,0.159,0,1125124,1349790,362070,77436,92074,391125,290550,65884,298560361,1145643660,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
2,820.619,732.998,512832,732,85,1,125,4791.21,541589,0.133,0,1171924,1346670,303750,81324,96274,328125,243750,69004,307226737,1015648020,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
3,820.617,732.313,512832,732,85,1,52,11441.2,608381,0.066,0,1314274,1337180,126360,93150,109049,136500,101400,78494,343296112,474607395,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
4,820.619,732.885,512832,732,85,1,47,12519.5,504175,0.054,0,1324024,1336530,114210,93960,109924,123375,91650,79144,351236166,355506585,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
5,820.618,732.523,512832,732,85,1,19,27803.7,552859,0.029,0,1378624,1332890,46170,98496,114824,49875,37050,82784,364430576,157590435,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
6,820.618,732.494,512832,732,85,1,17,34718.4,685845,0.016,0,1382524,1332630,41310,98820,115174,44625,33150,83044,363275715,174913350,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
7,820.618,732.791,512832,732,85,1,6,99976.5,516052,0.012,0,1403974,1331200,14580,100602,117099,15750,11700,84474,371839755,46452750,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
8,820.618,732.884,512832,732,85,1,7,75428.8,549223,0.012,0,1402024,1331330,17010,100440,116924,18375,13650,84344,371091417,57677820,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
9,820.619,732.76,512832,732,85,1,12,39829.4,352650,0.012,0,1392274,1331980,29160,99630,116049,31500,23400,83694,370703727,63493170,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
10,820.618,732.423,512832,732,85,1,5,100764,646239,0.009,0,1405924,1331070,12150,100764,117274,13125,9750,84604,371704958,48474705,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
11,820.618,733.001,512832,732,85,1,8,61346.3,471541,0.005,0,1400074,1331460,19440,100278,116749,21000,15600,84214,371163556,56595735,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
12,820.619,732.733,512832,732,85,1,5,112908,497393,0.005,0,1405924,1331070,12150,100764,117274,13125,9750,84604,372449190,37311225,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
13,820.618,733.066,512832,732,85,1,3,180342,300140,0.002,0,1409824,1330810,7290,101088,117624,7875,5850,84864,374035916,13510335,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
14,820.618,732.644,512832,732,85,1,1,140510,498975,0.002,0,1413724,1330550,2430,101412,117974,2625,1950,85124,374437540,7485975,0,0,0,0,0,0,0,0,0,0,11,170,15,0,0,0,0,0,0,0,0
15,662.104,0.485498,510191,907,260,1,295,2032.08,479135,0.3,16,1191450,1199380,38880,98982,106925,168360,87360,79430,321253926,805240185,0,0,0,0,0,0,0,0,0,0,11,520,15,0,0,120,0,0,0,1,0
