Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
0,973.388,0,344868,5,0,4,973.388,344868,0.289,0,0,7800,9720,0,0,10500,7800,0,0,20697465,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1,973.459,0.367725,344868,5,0,0,0,0,0.196,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
2,973.459,0.339987,344868,5,0,0,0,0,0.159,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
3,973.617,0.955588,344868,5,0,0,0,0,0.133,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
4,973.458,0.311239,344868,5,0,0,0,0,0.066,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
5,973.618,1.04095,344868,5,0,0,0,0,0.054,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
6,973.567,0.771592,344868,5,0,0,0,0,0.029,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
7,973.567,0.743364,344868,5,0,0,0,0,0.016,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
8,973.627,1.16982,344868,5,0,0,0,0,0.012,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
9,973.623,1.13365,344868,5,0,0,0,0,0.012,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
10,973.618,1.06933,344868,5,0,0,0,0,0.012,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
11,973.57,0.80461,344868,5,0,0,0,0,0.009,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
12,973.617,1.01206,344868,5,0,0,0,0,0.005,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
13,973.62,1.09948,344868,5,0,0,0,0,0.005,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
14,973.617,0.983779,344868,5,0,0,0,0,0.002,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
15,973.628,1.1987,344868,5,0,0,0,0,0.002,0,7800,7280,0,648,700,0,0,520,1379831,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
