Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,811.369,377.965,522312,739,52,163,3643.01,504709,0.185,0,1114764,1364350,396090,81972,94139,427875,317850,68264,303244063,1234233045,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
1,811.369,377.925,522312,739,52,162,3689.8,524993,0.159,0,1116714,1364220,393660,82134,94314,425250,315900,68394,300462861,1275951075,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
2,811.368,378.474,522312,739,52,116,5161.98,496552,0.133,0,1206414,1358240,281880,89586,102364,304500,226200,74374,327915829,864156555,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
3,811.369,377.976,522312,739,52,57,10453.4,590323,0.066,0,1321464,1350570,138510,99144,112689,149625,111150,82044,351872724,504803130,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
4,811.368,378.407,522312,739,52,46,12308.3,577518,0.054,0,1342914,1349140,111780,100926,114614,120750,89700,83474,358956319,398549205,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
5,811.369,378.148,522312,739,52,35,16749.7,516605,0.029,0,1364364,1347710,85050,102708,116539,91875,68250,84904,367441930,271265040,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
6,811.369,378.125,522312,739,52,16,32623.2,494282,0.016,0,1401414,1345240,38880,105786,119864,42000,31200,87374,377616306,118649400,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
7,811.368,378.375,522312,739,52,16,37044.5,662783,0.012,0,1401414,1345240,38880,105786,119864,42000,31200,87374,374920297,159089535,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
8,811.368,378.596,522312,739,52,11,48339.3,581028,0.012,0,1411164,1344590,26730,106596,120739,28875,21450,88024,379133966,95884500,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
9,811.368,378.431,522312,739,52,12,41453.4,462188,0.012,0,1409214,1344720,29160,106434,120564,31500,23400,87894,379978931,83210025,0,0,0,0,0,0,0,0,0,0,7,104,15,0,0,0,0,0,0,0,0
