Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,444.97,0.309525,501404,14,0,6,858.048,530835,0.289,0,13650,24440,14580,1134,1225,15750,11700,910,3333875,47783250,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,444.973,0.508988,501404,14,0,1,4693.69,216002,0.196,0,23400,23790,2430,1944,2100,2625,1950,1560,6303333,3241380,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,444.971,0.436772,501404,14,0,2,2880.3,839058,0.159,0,21450,23920,4860,1782,1925,5250,3900,1430,4841130,25174425,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,444.946,0.824988,501404,14,0,2,2407.23,208044,0.133,0,21450,23920,4860,1782,1925,5250,3900,1430,6103156,6244035,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,444.974,0.444421,501404,14,0,1,4835.82,932206,0.066,0,23400,23790,2430,1944,2100,2625,1950,1560,5587129,13984440,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,444.948,1.00626,501404,14,0,0,0,0,0.054,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,444.915,0.703195,501404,14,0,1,5783.89,90833,0.029,0,23400,23790,2430,1944,2100,2625,1950,1560,6428502,1363845,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,444.918,0.66922,501404,14,0,0,0,0,0.016,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,444.944,1.06149,501404,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,444.942,0.963563,501404,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,444.946,0.977489,501404,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,444.918,0.712975,501404,14,0,0,0,0,0.009,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,444.943,0.987181,501404,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,444.944,0.950024,501404,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,444.942,0.910905,501404,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,444.945,1.12146,501404,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6519425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
0,424.969,0.538112,614872,12,0,1,4456.82,994204,0.289,0,19500,20150,2430,1620,1750,2625,1950,1300,5770283,14914410,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
