577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
577.4,0.711726,378292,176,0,18281.2,18281.2,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,3.54733e+06,3.54733e+06,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
