Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
665.884,0.814138,689299,6912,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,6912,0,0,0,0
665.884,0.814138,689299,7040,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7040,0,0,0,0
665.884,0.814138,689299,7168,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7168,0,0,0,0
665.884,0.814138,689299,7296,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7296,0,0,0,0
665.884,0.814138,689299,7424,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7424,0,0,0,0
665.884,0.814138,689299,7552,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7552,0,0,0,0
665.884,0.814138,689299,7680,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7680,0,0,0,0
665.884,0.814138,689299,7808,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7808,0,0,0,0
665.884,0.814138,689299,7936,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,7936,0,0,0,0
665.884,0.814138,689299,8064,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8064,0,0,0,0
