Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
770.719,615.878,533264,1045212,127176,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,918036,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1057655,128690,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,928965,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1070098,130204,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,939894,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1082541,131718,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,950823,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1094984,133232,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,961752,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1107427,134746,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,972681,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1119870,136260,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,983610,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1132313,137774,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,994539,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1144756,139288,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1005468,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1157199,140802,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1016397,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1169642,142316,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1027326,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1182085,143830,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1038255,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1194528,145344,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1049184,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1206971,146858,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1060113,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1219414,148372,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1071042,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1231857,149886,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1081971,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1244300,151400,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,1092900,0,0,0,0,,,,,,,,,,
