Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
763.545,342.743,541782,10976,770,1.42272e+06,1.43155e+06,121326,107094,121520,131063,97360.7,88531.3,3.96451e+08,4.17426e+08,6,110,10206,0,0,0,0
763.545,342.756,541782,11760,825,1.42921e+06,1.43112e+06,113238,107633,122102,122325,90870,88964,3.98306e+08,3.89598e+08,6,110,10935,0,0,0,0
751.232,316.13,540599,12752,1086,1.42508e+06,1.42508e+06,107983,107983,122116,122116,89083.1,89083.1,3.97762e+08,3.97762e+08,6.0625,135.75,11666,0,0,0,0
751.945,317.652,540668,13536,1141,1.16518e+06,1.44872e+06,442260,85698,98407,477750,354900,71362,3.23944e+08,1.50503e+09,6,110,12395,0,0,0,0
752.58,319.008,540729,14320,1196,1.17981e+06,1.44774e+06,424035,86913,99719.5,458062,340275,72337,3.28279e+08,1.44e+09,6,110,13124,0,0,0,0
753.149,320.243,540783,15104,1251,1.21133e+06,1.44564e+06,384750,89532,102549,415625,308750,74438.7,3.36311e+08,1.31952e+09,6,110,13853,0,0,0,0
753.662,321.342,540833,15888,1306,1.25391e+06,1.4428e+06,331695,93069,106370,358312,266175,77277,3.48064e+08,1.14323e+09,6,110,14582,0,0,0,0
754.127,322.354,540877,16672,1361,1.28452e+06,1.44076e+06,293544,95612.4,109117,317100,235560,79318,3.57573e+08,1.0006e+09,6,110,15311,0,0,0,0
754.55,323.262,540918,17456,1416,1.31306e+06,1.43886e+06,257985,97983,111678,278688,207025,81220.3,3.65079e+08,8.88009e+08,6,110,16040,0,0,0,0
754.936,324.094,540955,18240,1471,1.33901e+06,1.43713e+06,225643,100139,114007,243750,181071,82950.6,3.72413e+08,7.7799e+08,6,110,16769,0,0,0,0
755.291,324.873,540989,19024,1526,1.35872e+06,1.43582e+06,201082,101776,115776,217219,161362,84264.5,3.78124e+08,6.92322e+08,6,110,17498,0,0,0,0
755.618,325.586,541021,19808,1581,1.37513e+06,1.43472e+06,180630,103140,117249,195125,144950,85358.7,3.82752e+08,6.22909e+08,6,110,18227,0,0,0,0
755.92,326.243,541050,20592,1636,1.38768e+06,1.43389e+06,164997,104182,118374,178238,132405,86195,3.86397e+08,5.68228e+08,6,110,18956,0,0,0,0
756.199,326.845,541076,21376,1691,1.39847e+06,1.43317e+06,151544,105079,119343,163705,121609,86914.7,3.89553e+08,5.2089e+08,6,110,19685,0,0,0,0
756.459,327.415,541101,22160,1746,1.40779e+06,1.43255e+06,139928,105854,120180,151156,112288,87536.2,3.92192e+08,4.81314e+08,6,110,20414,0,0,0,0
756.701,327.943,541125,22944,1801,1.41553e+06,1.43203e+06,130285,106496,120874,140740,104550,88052,3.9443e+08,4.47744e+08,6,110,21143,0,0,0,0
756.928,328.441,541146,23728,1856,1.42272e+06,1.43155e+06,121326,107094,121520,131063,97360.7,88531.3,3.96451e+08,4.17426e+08,6,110,21872,0,0,0,0
757.139,328.904,541167,24512,1911,1.42921e+06,1.43112e+06,113238,107633,122102,122325,90870,88964,3.98306e+08,3.89598e+08,6,110,22601,0,0,0,0
751.232,316.13,540599,25504,2172,1.42508e+06,1.42508e+06,107983,107983,122116,122116,89083.1,89083.1,3.97762e+08,3.97762e+08,6.0625,135.75,23332,0,0,0,0
751.599,316.914,540635,26288,2227,1.16518e+06,1.44872e+06,442260,85698,98407,477750,354900,71362,3.23944e+08,1.50503e+09,6,110,24061,0,0,0,0
751.945,317.652,540668,27072,2282,1.17981e+06,1.44774e+06,424035,86913,99719.5,458062,340275,72337,3.28279e+08,1.44e+09,6,110,24790,0,0,0,0
752.271,318.36,540699,27856,2337,1.21133e+06,1.44564e+06,384750,89532,102549,415625,308750,74438.7,3.36311e+08,1.31952e+09,6,110,25519,0,0,0,0
752.58,319.021,540729,28640,2392,1.25391e+06,1.4428e+06,331695,93069,106370,358312,266175,77277,3.48064e+08,1.14323e+09,6,110,26248,0,0,0,0
752.872,319.656,540757,29424,2447,1.28452e+06,1.44076e+06,293544,95612.4,109117,317100,235560,79318,3.57573e+08,1.0006e+09,6,110,26977,0,0,0,0
753.149,320.251,540783,30208,2502,1.31306e+06,1.43886e+06,257985,97983,111678,278688,207025,81220.3,3.65079e+08,8.88009e+08,6,110,27706,0,0,0,0
753.412,320.817,540809,30992,2557,1.33901e+06,1.43713e+06,225643,100139,114007,243750,181071,82950.6,3.72413e+08,7.7799e+08,6,110,28435,0,0,0,0
753.662,321.364,540833,31776,2612,1.35872e+06,1.43582e+06,201082,101776,115776,217219,161362,84264.5,3.78124e+08,6.92322e+08,6,110,29164,0,0,0,0
753.9,321.882,540856,32560,2667,1.37513e+06,1.43472e+06,180630,103140,117249,195125,144950,85358.7,3.82752e+08,6.22909e+08,6,110,29893,0,0,0,0
754.127,322.375,540877,33344,2722,1.38768e+06,1.43389e+06,164997,104182,118374,178238,132405,86195,3.86397e+08,5.68228e+08,6,110,30622,0,0,0,0
754.343,322.842,540898,34128,2777,1.39847e+06,1.43317e+06,151544,105079,119343,163705,121609,86914.7,3.89553e+08,5.2089e+08,6,110,31351,0,0,0,0
754.55,323.293,540918,34912,2832,1.40779e+06,1.43255e+06,139928,105854,120180,151156,112288,87536.2,3.92192e+08,4.81314e+08,6,110,32080,0,0,0,0
754.747,323.723,540937,35696,2887,1.41553e+06,1.43203e+06,130285,106496,120874,140740,104550,88052,3.9443e+08,4.47744e+08,6,110,32809,0,0,0,0
754.937,324.137,540955,36480,2942,1.42272e+06,1.43155e+06,121326,107094,121520,131063,97360.7,88531.3,3.96451e+08,4.17426e+08,6,110,33538,0,0,0,0
755.118,324.533,540973,37264,2997,1.42921e+06,1.43112e+06,113238,107633,122102,122325,90870,88964,3.98306e+08,3.89598e+08,6,110,34267,0,0,0,0
751.232,316.13,540599,38256,3258,1.42508e+06,1.42508e+06,107983,107983,122116,122116,89083.1,89083.1,3.97762e+08,3.97762e+08,6.0625,135.75,34998,0,0,0,0
751.479,316.658,540623,39040,3313,1.16518e+06,1.44872e+06,442260,85698,98407,477750,354900,71362,3.23944e+08,1.50503e+09,6,110,35727,0,0,0,0
751.716,317.165,540646,39824,3368,1.17981e+06,1.44774e+06,424035,86913,99719.5,458062,340275,72337,3.28279e+08,1.44e+09,6,110,36456,0,0,0,0
751.945,317.66,540668,40608,3423,1.21133e+06,1.44564e+06,384750,89532,102549,415625,308750,74438.7,3.36311e+08,1.31952e+09,6,110,37185,0,0,0,0
752.164,318.131,540689,41392,3478,1.25391e+06,1.4428e+06,331695,93069,106370,358312,266175,77277,3.48064e+08,1.14323e+09,6,110,37914,0,0,0,0
752.376,318.59,540709,42176,3533,1.28452e+06,1.44076e+06,293544,95612.4,109117,317100,235560,79318,3.57573e+08,1.0006e+09,6,110,38643,0,0,0,0
752.58,319.028,540729,42960,3588,1.31306e+06,1.43886e+06,257985,97983,111678,278688,207025,81220.3,3.65079e+08,8.88009e+08,6,110,39372,0,0,0,0
752.776,319.451,540748,43744,3643,1.33901e+06,1.43713e+06,225643,100139,114007,243750,181071,82950.6,3.72413e+08,7.7799e+08,6,110,40101,0,0,0,0
752.966,319.866,540766,44528,3698,1.35872e+06,1.43582e+06,201082,101776,115776,217219,161362,84264.5,3.78124e+08,6.92322e+08,6,110,40830,0,0,0,0
753.149,320.264,540783,45312,3753,1.37513e+06,1.43472e+06,180630,103140,117249,195125,144950,85358.7,3.82752e+08,6.22909e+08,6,110,41559,0,0,0,0
753.326,320.648,540800,46096,3808,1.38768e+06,1.43389e+06,164997,104182,118374,178238,132405,86195,3.86397e+08,5.68228e+08,6,110,42288,0,0,0,0
753.497,321.016,540817,46880,3863,1.39847e+06,1.43317e+06,151544,105079,119343,163705,121609,86914.7,3.89553e+08,5.2089e+08,6,110,43017,0,0,0,0
753.662,321.377,540833,47664,3918,1.40779e+06,1.43255e+06,139928,105854,120180,151156,112288,87536.2,3.92192e+08,4.81314e+08,6,110,43746,0,0,0,0
753.822,321.724,540848,48448,3973,1.41553e+06,1.43203e+06,130285,106496,120874,140740,104550,88052,3.9443e+08,4.47744e+08,6,110,44475,0,0,0,0
753.977,322.063,540863,49232,4028,1.42272e+06,1.43155e+06,121326,107094,121520,131063,97360.7,88531.3,3.96451e+08,4.17426e+08,6,110,45204,0,0,0,0
754.127,322.391,540877,50016,4083,1.42921e+06,1.43112e+06,113238,107633,122102,122325,90870,88964,3.98306e+08,3.89598e+08,6,110,45933,0,0,0,0
751.232,316.13,540599,51008,4344,1.42508e+06,1.42508e+06,107983,107983,122116,122116,89083.1,89083.1,3.97762e+08,3.97762e+08,6.0625,135.75,46664,0,0,0,0
751.418,316.528,540617,51792,4399,1.16518e+06,1.44872e+06,442260,85698,98407,477750,354900,71362,3.23944e+08,1.50503e+09,6,110,47393,0,0,0,0
751.599,316.914,540635,52576,4454,1.17981e+06,1.44774e+06,424035,86913,99719.5,458062,340275,72337,3.28279e+08,1.44e+09,6,110,48122,0,0,0,0
751.774,317.294,540651,53360,4509,1.21133e+06,1.44564e+06,384750,89532,102549,415625,308750,74438.7,3.36311e+08,1.31952e+09,6,110,48851,0,0,0,0
751.945,317.659,540668,54144,4564,1.25391e+06,1.4428e+06,331695,93069,106370,358312,266175,77277,3.48064e+08,1.14323e+09,6,110,49580,0,0,0,0
752.11,318.019,540684,54928,4619,1.28452e+06,1.44076e+06,293544,95612.4,109117,317100,235560,79318,3.57573e+08,1.0006e+09,6,110,50309,0,0,0,0
752.271,318.365,540699,55712,4674,1.31306e+06,1.43886e+06,257985,97983,111678,278688,207025,81220.3,3.65079e+08,8.88009e+08,6,110,51038,0,0,0,0
752.428,318.701,540714,56496,4729,1.33901e+06,1.43713e+06,225643,100139,114007,243750,181071,82950.6,3.72413e+08,7.7799e+08,6,110,51767,0,0,0,0
752.58,319.034,540729,57280,4784,1.35872e+06,1.43582e+06,201082,101776,115776,217219,161362,84264.5,3.78124e+08,6.92322e+08,6,110,52496,0,0,0,0
752.728,319.356,540743,58064,4839,1.37513e+06,1.43472e+06,180630,103140,117249,195125,144950,85358.7,3.82752e+08,6.22909e+08,6,110,53225,0,0,0,0
752.872,319.669,540757,58848,4894,1.38768e+06,1.43389e+06,164997,104182,118374,178238,132405,86195,3.86397e+08,5.68228e+08,6,110,53954,0,0,0,0
753.012,319.971,540770,59632,4949,1.39847e+06,1.43317e+06,151544,105079,119343,163705,121609,86914.7,3.89553e+08,5.2089e+08,6,110,54683,0,0,0,0
753.149,320.269,540783,60416,5004,1.40779e+06,1.43255e+06,139928,105854,120180,151156,112288,87536.2,3.92192e+08,4.81314e+08,6,110,55412,0,0,0,0
753.282,320.559,540796,61200,5059,1.41553e+06,1.43203e+06,130285,106496,120874,140740,104550,88052,3.9443e+08,4.47744e+08,6,110,56141,0,0,0,0
753.412,320.843,540809,61984,5114,1.42272e+06,1.43155e+06,121326,107094,121520,131063,97360.7,88531.3,3.96451e+08,4.17426e+08,6,110,56870,0,0,0,0
753.539,321.119,540821,62768,5169,1.42921e+06,1.43112e+06,113238,107633,122102,122325,90870,88964,3.98306e+08,3.89598e+08,6,110,57599,0,0,0,0
751.232,316.13,540599,63760,5430,1.42508e+06,1.42508e+06,107983,107983,122116,122116,89083.1,89083.1,3.97762e+08,3.97762e+08,6.0625,135.75,58330,0,0,0,0
