Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
3,801.674,332.091,516951,747,51,1,59,10135.8,468386,0.066,0,1334480,1365390,143370,102384,115055,154875,115050,84140,358067509,414601200,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
4,801.673,332.284,516951,747,51,1,49,12141,404609,0.054,0,1353980,1364090,119070,104004,116805,128625,95550,85440,365877318,297454065,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
5,801.673,332.131,516951,747,51,1,41,14555.2,459877,0.029,0,1369580,1363050,99630,105300,118205,107625,79950,86480,366848942,282879705,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
6,801.673,332.184,516951,747,51,1,14,42576.2,556654,0.016,0,1422230,1359540,34020,109674,122930,36750,27300,89990,377913167,116916330,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
7,801.673,332.437,516951,747,51,1,12,47682.6,675921,0.012,0,1426130,1359280,29160,109998,123280,31500,23400,90250,377595457,121681980,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
8,801.673,332.25,516951,747,51,1,18,28057.5,634527,0.012,0,1414430,1360060,43740,109026,122230,47250,35100,89470,374284474,171346725,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
9,801.673,332.583,516951,747,51,1,9,61849.9,464639,0.012,0,1431980,1358890,21870,110484,123805,23625,17550,90640,381525027,62738430,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
10,801.673,332.128,516951,747,51,1,10,57959.1,528854,0.009,0,1430030,1359020,24300,110322,123630,26250,19500,90510,380418150,79341585,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
11,801.673,332.458,516951,747,51,1,6,95552.7,345563,0.005,0,1437830,1358500,14580,110970,124330,15750,11700,91030,383633671,31108770,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
12,801.673,332.38,516951,747,51,1,9,53545.6,536512,0.005,0,1431980,1358890,21870,110484,123805,23625,17550,90640,380878173,72441240,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
13,801.673,332.478,516951,747,51,1,1,567248,296469,0.002,0,1447580,1357850,2430,111780,125205,2625,1950,91680,385411030,4448385,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
14,801.673,332.428,516951,747,51,1,4,85104.4,191053,0.002,0,1441730,1358240,9720,111294,124680,10500,7800,91290,384943016,11468595,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
15,633.012,0.492243,504838,946,250,1,263,2271.9,454741,0.3,9,1329900,1288490,21870,110484,119350,90450,47250,88660,357422568,424275315,0,0,0,0,0,0,0,0,0,0,7,500,15,0,0,64,0,0,0,1,0
0,784.406,727.303,511910,762,100,1,177,3372.5,529480,0.185,0,1127990,1408030,430110,75978,91390,464625,345150,65110,295887984,1406007495,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
1,784.406,727.238,511910,762,100,1,122,4876.73,556095,0.159,0,1235240,1400880,296460,84888,101015,320250,237900,72260,321767297,1017817800,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
2,784.407,728.141,511910,762,100,1,119,5016.22,532947,0.133,0,1241090,1400490,289170,85374,101540,312375,232050,72650,326190425,951470880,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
3,784.406,727.384,511910,762,100,1,60,9869.75,554479,0.066,0,1356140,1392820,145800,94932,111865,157500,117000,80320,356347660,499112355,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
4,784.407,727.997,511910,762,100,1,54,11022.9,446720,0.054,0,1367840,1392040,131220,95904,112915,141750,105300,81100,365494094,361915845,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
5,784.407,727.599,511910,762,100,1,29,20267.9,504799,0.029,0,1416590,1388790,70470,99954,117290,76125,56550,84350,374980047,219626550,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
6,784.407,727.568,511910,762,100,1,14,32549.4,550083,0.016,0,1445840,1386840,34020,102384,119915,36750,27300,86300,381919400,115536255,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
7,784.407,727.899,511910,762,100,1,9,61349.5,403123,0.012,0,1455590,1386190,21870,103194,120790,23625,17550,86950,385992902,54433725,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
8,784.407,727.993,511910,762,100,1,12,49412.4,501053,0.012,0,1449740,1386580,29160,102708,120265,31500,23400,86560,383608099,90205770,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
9,784.407,727.864,511910,762,100,1,15,36238.8,463126,0.012,0,1443890,1386970,36450,102222,119740,39375,29250,86170,382673571,104223690,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
10,784.407,727.491,511910,762,100,1,5,100486,411243,0.009,0,1463390,1385670,12150,103842,121490,13125,9750,87470,387565154,30849945,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
11,784.407,728.109,511910,762,100,1,7,79537.9,592972,0.005,0,1459490,1385930,17010,103518,121140,18375,13650,87210,385470380,62271555,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
12,784.407,727.828,511910,762,100,1,2,272889,838004,0.005,0,1469240,1385280,4860,104328,122015,5250,3900,87860,387945628,25142835,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
13,784.407,728.185,511910,762,100,1,2,185252,125481,0.002,0,1469240,1385280,4860,104328,122015,5250,3900,87860,389370675,3767130,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
14,784.407,727.729,511910,762,100,1,2,176904,999032,0.002,0,1469240,1385280,4860,104328,122015,5250,3900,87860,387623574,29973645,0,0,0,0,0,0,0,0,0,0,15,200,15,0,0,0,0,0,0,0,0
15,640.929,0.487441,499217,932,270,1,302,1974.87,441686,0.3,17,1226550,1240030,41310,101898,110075,184350,95250,81770,331490365,871971780,0,0,0,0,0,0,0,0,0,0,15,540,15,0,0,132,0,0,0,1,0
0,763.105,344.896,505641,787,46,1,189,3159.79,525250,0.185,0,1158698,1455090,459270,87318,99023,496125,368550,72158,298209779,1489337805,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
1,763.105,344.888,505641,787,46,1,175,3419.46,525656,0.159,0,1185998,1453270,425250,89586,101473,459375,341250,73978,305493331,1380084525,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
2,763.106,345.286,505641,787,46,1,122,4913.67,525491,0.133,0,1289348,1446380,296460,98172,110748,320250,237900,80868,333378085,961813215,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
3,763.105,344.879,505641,787,46,1,64,9371.88,419093,0.066,0,1402448,1438840,155520,107568,120898,168000,124800,88408,370671285,402415215,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
4,763.106,345.323,505641,787,46,1,60,8902.73,481892,0.054,0,1410248,1438320,145800,108216,121598,157500,117000,88928,368580054,433783680,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
5,763.106,345.035,505641,787,46,1,32,17984.3,484524,0.029,0,1464848,1434680,77760,112752,126498,84000,62400,92568,381991330,232614540,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
6,763.106,345.032,505641,787,46,1,18,32010.3,420138,0.016,0,1492148,1432860,43740,115020,128948,47250,35100,94388,389934853,113461695,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
7,763.106,345.389,505641,787,46,1,11,40020.1,628716,0.012,0,1505798,1431950,26730,116154,130173,28875,21450,95298,390582097,103753035,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
8,763.106,345.3,505641,787,46,1,10,59228.2,459602,0.012,0,1507748,1431820,24300,116316,130348,26250,19500,95428,392902044,68953830,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
9,763.106,345.321,505641,787,46,1,11,40700,365682,0.012,0,1505798,1431950,26730,116154,130173,28875,21450,95298,393475477,60352335,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
10,763.106,345.094,505641,787,46,1,14,33618.4,565868,0.009,0,1499948,1432340,34020,115668,129648,36750,27300,94908,389575553,118851195,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
11,763.106,345.191,505641,787,46,1,3,113721,677446,0.005,0,1521398,1430910,7290,117450,131573,7875,5850,96338,395466359,30489105,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
12,763.106,345.371,505641,787,46,1,5,87744.6,738459,0.005,0,1517498,1431170,12150,117126,131223,13125,9750,96078,393806220,55391190,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
13,763.106,345.389,505641,787,46,1,2,174244,956864,0.002,0,1523348,1430780,4860,117612,131748,5250,3900,96468,395585058,28708620,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
14,763.106,345.403,505641,787,46,1,3,169583,413396,0.002,0,1521398,1430910,7290,117450,131573,7875,5850,96338,396258508,18606870,0,0,0,0,0,0,0,0,0,0,10,92,15,0,0,0,0,0,0,0,0
15,597.287,0.474907,490748,1005,264,1,285,2098.08,442230,0.3,9,1402050,1357450,21870,116478,125825,94095,48870,93470,366574457,463867635,0,0,0,0,0,0,0,0,0,0,10,528,15,0,0,67,0,0,0,1,0
0,866.51,218.211,520406,693,24,1,168,3551.19,502340,0.185,0,1018980,1281280,408240,80028,88880,441000,327600,65300,275772021,1266123135,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
1,866.511,218.211,520406,693,24,1,168,3559.89,511008,0.159,0,1018980,1281280,408240,80028,88880,441000,327600,65300,274315735,1287967425,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
2,866.509,218.533,520406,693,24,1,113,5306.41,506341,0.133,0,1126230,1274130,274590,88938,98505,296625,220350,72450,302953479,858401265,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
3,866.51,218.298,520406,693,24,1,58,10269.3,562002,0.066,0,1233480,1266980,140940,97848,108130,152250,113100,79600,327578898,489019980,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
4,866.509,218.542,520406,693,24,1,60,9790.27,491289,0.054,0,1229580,1267240,145800,97524,107780,157500,117000,79340,330697482,442241220,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
5,866.51,218.355,520406,693,24,1,28,21117.1,541151,0.029,0,1291980,1263080,68040,102708,113380,73500,54600,83500,345025488,227321130,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
6,866.51,218.38,520406,693,24,1,11,52950.9,618132,0.016,0,1325130,1260870,26730,105462,116355,28875,21450,85710,353379790,102006600,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
7,866.509,218.692,520406,693,24,1,8,72455.3,714382,0.012,0,1330980,1260480,19440,105948,116880,21000,15600,86100,354464451,85736685,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
8,866.509,218.592,520406,693,24,1,10,59067.2,463176,0.012,0,1327080,1260740,24300,105624,116530,26250,19500,85840,355547575,69489825,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
9,866.509,218.556,520406,693,24,1,8,69782.7,675527,0.012,0,1330980,1260480,19440,105948,116880,21000,15600,86100,354775295,81074025,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
10,866.51,218.425,520406,693,24,1,10,56934.7,654668,0.009,0,1327080,1260740,24300,105624,116530,26250,19500,85840,353632655,98213625,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
11,866.509,218.598,520406,693,24,1,5,105519,632771,0.005,0,1336830,1260090,12150,106434,117405,13125,9750,86490,357015926,47464560,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
12,866.509,218.591,520406,693,24,1,5,96073.5,576502,0.005,0,1336830,1260090,12150,106434,117405,13125,9750,86490,357297271,43244385,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
13,866.509,218.699,520406,693,24,1,3,189929,623346,0.002,0,1340730,1259830,7290,106758,117755,7875,5850,86750,358309922,28054620,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
14,866.509,218.6,520406,693,24,1,2,286154,399306,0.002,0,1342680,1259700,4860,106920,117930,5250,3900,86880,359381437,11981895,0,0,0,0,0,0,0,0,0,0,6,48,15,0,0,0,0,0,0,0,0
15,652.292,0.486858,506804,920,251,1,262,2278.89,470502,0.3,5,1281150,1221690,12150,106434,114975,49575,25950,85410,342556025,264363075,0,0,0,0,0,0,0,0,0,0,9,502,15,0,0,35,0,0,0,1,0
0,838.936,79.7119,535593,715,20,1,189,3146.69,559660,0.185,0,1021494,1324050,459270,81162,89619,496125,368550,65994,276683128,1586890320,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
1,838.936,79.7484,535593,715,20,1,150,3977.66,530125,0.159,0,1097544,1318980,364500,87480,96444,393750,292500,71064,302943574,1192983630,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
2,838.934,80.0416,535593,715,20,1,119,5033.61,559550,0.133,0,1157994,1314950,289170,92502,101869,312375,232050,75094,315878699,998956755,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
3,838.936,79.7887,535593,715,20,1,73,8139.09,555966,0.066,0,1247694,1308970,177390,99954,109919,191625,142350,81074,341883759,608880855,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
4,838.935,80.0538,535593,715,20,1,53,10870.1,420172,0.054,0,1286694,1306370,128790,103194,113419,139125,103350,83674,360201913,334108545,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
5,838.935,79.8829,535593,715,20,1,35,16762,594402,0.029,0,1321794,1304030,85050,106110,116569,91875,68250,86014,361668587,312108435,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
6,838.935,79.8744,535593,715,20,1,11,53364.5,566339,0.016,0,1368594,1300910,26730,109998,120769,28875,21450,89134,376245096,93460800,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
7,838.935,80.0995,535593,715,20,1,7,71732.6,451617,0.012,0,1376394,1300390,17010,110646,121469,18375,13650,89654,379313865,47429265,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
8,838.935,80.0956,535593,715,20,1,12,32021.3,397839,0.012,0,1366644,1301040,29160,109836,120594,31500,23400,89004,377700665,71627265,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
9,838.935,80.1442,535593,715,20,1,14,39978.9,432824,0.012,0,1362744,1301300,34020,109512,120244,36750,27300,88744,376415016,90912000,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
10,838.935,79.8773,535593,715,20,1,13,40739.6,525709,0.009,0,1364694,1301170,31590,109674,120419,34125,25350,88874,375640428,102530820,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
11,838.935,80.125,535593,715,20,1,3,198989,294141,0.005,0,1384194,1299870,7290,111294,122169,7875,5850,90174,381593124,13240380,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
12,838.935,80.0523,535593,715,20,1,4,129334,436200,0.005,0,1382244,1300000,9720,111132,121994,10500,7800,90044,380730656,26177400,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
13,838.935,80.1985,535593,715,20,1,0,0,4.6488e-310,0.002,0,1390044,1299480,0,111780,122694,0,0,90564,382475816,0,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
14,838.935,80.0505,535593,715,20,1,3,92378.1,714947,0.002,0,1384194,1299870,7290,111294,122169,7875,5850,90174,380330706,32176650,0,0,0,0,0,0,0,0,0,0,6,40,15,0,0,0,0,0,0,0,0
15,627.877,0.471264,525484,955,260,1,268,2221.47,499293,0.3,4,1337700,1269280,9720,111132,120050,39660,20760,89180,367432208,225654120,0,0,0,0,0,0,0,0,0,0,9,518,15,0,0,28,0,0,0,1,0
0,806.662,349.978,508120,743,51,1,186,3217.97,530239,0.185,0,1078936,1374620,451980,81000,92036,488250,362700,67016,278445742,1479617940,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
1,806.662,349.981,508120,743,51,1,160,3727.14,497467,0.159,0,1129636,1371240,388800,85212,96586,420000,312000,70396,297477818,1194136800,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
2,806.663,350.428,508120,743,51,1,125,4727.96,505914,0.133,0,1197886,1366690,303750,90882,102711,328125,243750,74946,313836425,948757695,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
3,806.662,350.039,508120,743,51,1,55,10799.7,477627,0.066,0,1334386,1357590,133650,102222,114961,144375,107250,84046,350812526,394116180,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
4,806.663,350.439,508120,743,51,1,43,13499.2,533429,0.054,0,1357786,1356030,104490,104166,117061,112875,83850,85606,354145632,344119590,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
5,806.663,350.158,508120,743,51,1,34,17500.4,498637,0.029,0,1375336,1354860,82620,105624,118636,89250,66300,86776,360130222,254350740,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
6,806.663,350.175,508120,743,51,1,22,24154.5,668576,0.016,0,1398736,1353300,53460,107568,120736,57750,42900,88336,362376279,220659885,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
7,806.663,350.363,508120,743,51,1,12,44493,370405,0.012,0,1418236,1352000,29160,109188,122486,31500,23400,89636,372641003,66689025,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
8,806.663,350.459,508120,743,51,1,11,50707.6,591702,0.012,0,1420186,1351870,26730,109350,122661,28875,21450,89766,370577223,97645725,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
9,806.663,350.402,508120,743,51,1,10,58684.5,549298,0.012,0,1422136,1351740,24300,109512,122836,26250,19500,89896,371593063,82408125,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
10,806.663,350.125,508120,743,51,1,8,62650.3,582130,0.009,0,1426036,1351480,19440,109836,123186,21000,15600,90156,372429176,69866430,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
11,806.663,350.493,508120,743,51,1,7,74003.5,540331,0.005,0,1427986,1351350,17010,109998,123361,18375,13650,90286,373303988,56744250,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
12,806.664,350.456,508120,743,51,1,0,0,4.6495e-310,0.005,0,1441636,1350440,0,111132,124586,0,0,91196,377086938,0,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
13,806.663,350.303,508120,743,51,1,1,569856,3625,0.002,0,1439686,1350570,2430,110970,124411,2625,1950,91066,377083223,55725,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
14,806.663,350.439,508120,743,51,1,3,163696,615329,0.002,0,1435786,1350830,7290,110646,124061,7875,5850,90806,375240681,27693855,0,0,0,0,0,0,0,0,0,0,7,102,15,0,0,0,0,0,0,0,0
15,628.719,0.480889,503146,953,261,1,275,2170.66,472642,0.3,9,1320150,1279930,21870,109674,118475,91665,47790,88010,349124131,419442105,0,0,0,0,0,0,0,0,0,0,10,521,15,0,0,65,0,0,0,1,0
0,861.941,330.349,530332,697,41,1,184,3213.98,526966,0.185,0,993230,1290640,447120,74034,84430,483000,358800,61390,272190478,1454673210,0,0,0,0,0,0,0,0,0,0,7,82,15,0,0,0,0,0,0,0,0
1,861.94,330.39,530332,697,41,1,146,4108.98,559778,0.159,0,1067330,1285700,354780,80190,91080,383250,284700,66330,287427995,1226110455,0,0,0,0,0,0,0,0,0,0,7,82,15,0,0,0,0,0,0,0,0
2,861.942,330.88,530332,697,41,1,112,5349.73,488333,0.133,0,1133630,1281280,272160,85698,97030,294000,218400,70750,314465307,820550775,0,0,0,0,0,0,0,0,0,0,7,82,15,0,0,0,0,0,0,0,0
3,861.941,330.386,530332,697,41,1,56,10697.1,528759,0.066,0,1242830,1274000,136080,94770,106830,147000,109200,78030,339553135,444233355,0,0,0,0,0,0,0,0,0,0,7,82,15,0,0,0,0,0,0,0,0
4,861.942,330.773,530332,697,41,1,54,10698.5,567994,0.054,0,1246730,1273740,131220,95094,107180,141750,105300,78290,338492149,460148145,0,0,0,0,0,0,0,0,0,0,7,82,15,0,0,0,0,0,0,0,0
