Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,531.074,0.478367,421923,12,0,2,371.549,663706,0.289,0,17550,20280,4860,1458,1575,5250,3900,1170,3314548,19913865,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,531.075,0.493488,421923,12,0,3,1612.95,403316,0.196,0,15600,20410,7290,1296,1400,7875,5850,1040,3431922,18153255,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,531.072,0.500503,421923,12,0,2,2317.74,642008,0.159,0,17550,20280,4860,1458,1575,5250,3900,1170,3357944,19262925,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,530.997,0.715151,421923,12,0,1,3664.22,249610,0.133,0,19500,20150,2430,1620,1750,2625,1950,1300,4392439,3745500,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,531.07,0.5724,421923,12,0,0,0,0,0.066,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,531.005,0.815548,421923,12,0,1,2102.06,246864,0.054,0,19500,20150,2430,1620,1750,2625,1950,1300,4395185,3704310,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,531.018,0.6386,421923,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,531.022,0.613007,421923,12,0,1,3077.93,124929,0.016,0,19500,20150,2430,1620,1750,2625,1950,1300,4517120,1875285,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,531.002,0.881533,421923,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,530.986,0.833959,421923,12,0,1,5840.84,198373,0.012,0,19500,20150,2430,1620,1750,2625,1950,1300,4443676,2976945,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,531.003,0.82612,421923,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,531.02,0.622684,421923,12,0,0,0,0,0.009,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,530.999,0.841171,421923,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,531,0.79391,421923,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,531.007,0.777828,421923,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,530.996,0.935917,421923,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
