Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,454.498,0.442696,471388,14,0,3,1969.49,310062,0.289,0,19500,24050,7290,1620,1750,7875,5850,1300,5198756,13956855,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,454.527,0.466549,471388,14,0,3,1874.83,414401,0.196,0,19500,24050,7290,1620,1750,7875,5850,1300,4885740,18652095,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,454.525,0.431731,471388,14,0,4,1300.49,557908,0.159,0,17550,24180,9720,1458,1575,10500,7800,1170,3897223,33479850,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,454.571,0.811125,471388,14,0,1,725.12,991271,0.133,0,23400,23790,2430,1944,2100,2625,1950,1560,5137852,14870415,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,454.522,0.540134,471388,14,0,0,0,0,0.066,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,454.578,0.949851,471388,14,0,1,2246.15,249788,0.054,0,23400,23790,2430,1944,2100,2625,1950,1560,5879335,3748170,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,454.558,0.779777,471388,14,0,0,0,0,0.029,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,454.556,0.738834,471388,14,0,0,0,0,0.016,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,454.588,0.963846,471388,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,454.585,0.919857,471388,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,454.58,0.89508,471388,14,0,1,1322.2,481964,0.012,0,23400,23790,2430,1944,2100,2625,1950,1560,5647159,7230810,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,454.561,0.757971,471388,14,0,0,0,0,0.009,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,454.576,0.982396,471388,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,454.583,0.888763,471388,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,454.573,0.882167,471388,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,454.59,1.06725,471388,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6129213,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
