Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,412.654,0.392615,414190,14,0,1,1433.57,931008,0.289,0,23400,23790,2430,1944,2100,2625,1950,1560,4454538,13966470,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,412.627,0.264086,414190,14,0,7,766.307,457338,0.196,0,11700,24570,17010,972,1050,18375,13650,780,2183642,48029910,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,412.661,0.404525,414190,14,0,2,2556.09,334985,0.159,0,21450,23920,4860,1782,1925,5250,3900,1430,4715486,10052250,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,412.71,0.87177,414190,14,0,1,458.992,99523,0.133,0,23400,23790,2430,1944,2100,2625,1950,1560,5286023,1494195,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,412.666,0.450451,414190,14,0,1,2559.81,16119,0.066,0,23400,23790,2430,1944,2100,2625,1950,1560,5369427,243135,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,412.722,0.93298,414190,14,0,1,2280.27,466482,0.054,0,23400,23790,2430,1944,2100,2625,1950,1560,4919064,6998580,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,412.694,0.759381,414190,14,0,0,0,0,0.029,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,412.7,0.766145,414190,14,0,0,0,0,0.016,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,412.746,1.06089,414190,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,412.757,1.06269,414190,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,412.734,0.990093,414190,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,412.688,0.722448,414190,14,0,0,0,0,0.009,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,412.74,1.00162,414190,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,412.728,0.951094,414190,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,412.716,0.906986,414190,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,412.751,1.09441,414190,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,5385636,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
