Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,518.767,0.313524,658403,10,0,3,1556.3,705838,0.289,0,11700,16770,7290,972,1050,7875,5850,780,3808658,31766745,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,518.824,0.399883,658403,10,0,2,1449.77,939726,0.196,0,13650,16640,4860,1134,1225,5250,3900,910,4046808,28194495,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,518.815,0.40233,658403,10,0,2,261.929,426502,0.159,0,13650,16640,4860,1134,1225,5250,3900,910,5073257,12797760,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,518.888,0.97631,658403,10,0,0,0,0,0.133,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,518.807,0.449416,658403,10,0,1,276.727,327616,0.066,0,15600,16510,2430,1296,1400,2625,1950,1040,5598735,4915590,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,518.913,1.06167,658403,10,0,1,4525.38,748045,0.054,0,15600,16510,2430,1296,1400,2625,1950,1040,5178306,11222025,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,518.863,0.83749,658403,10,0,0,0,0,0.029,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,518.855,0.816103,658403,10,0,0,0,0,0.016,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,518.948,1.25813,658403,10,0,0,0,0,0.012,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,518.939,1.19477,658403,10,0,0,0,0,0.012,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,518.921,1.14364,658403,10,0,0,0,0,0.012,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,518.872,0.809653,658403,10,0,0,0,0,0.009,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,518.904,1.11597,658403,10,0,0,0,0,0.005,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,518.93,1.08638,658403,10,0,0,0,0,0.005,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,518.896,1.0168,658403,10,0,0,0,0,0.002,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,518.956,1.29603,658403,10,0,0,0,0,0.002,0,17550,16380,0,1458,1575,0,0,1170,5926441,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
