Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,580,0.228017,594149,11,0,3,1933.33,795015,0.289,0,13650,18590,7290,1134,1225,7875,5850,910,3557073,35779710,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,580.046,0.358103,594149,11,0,2,2553.84,294398,0.196,0,15600,18460,4860,1296,1400,5250,3900,1040,5353411,8834640,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,580.04,0.322106,594149,11,0,2,2313.55,70604,0.159,0,15600,18460,4860,1296,1400,5250,3900,1040,5800999,2120820,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,580.101,1.01178,594149,11,0,0,0,0,0.133,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,580.034,0.236255,594149,11,0,3,1715.9,942146,0.066,0,13650,18590,7290,1134,1225,7875,5850,910,3115678,42400635,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,580.118,1.24655,594149,11,0,0,0,0,0.054,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,580.083,0.821481,594149,11,0,0,0,0,0.029,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,580.078,0.830657,594149,11,0,0,0,0,0.016,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,580.142,1.36952,594149,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,580.136,1.18837,594149,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,580.124,1.22612,594149,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,580.089,0.805766,594149,11,0,0,0,0,0.009,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,580.113,1.22066,594149,11,0,0,0,0,0.005,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,580.13,1.16692,594149,11,0,0,0,0,0.005,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,580.107,1.10763,594149,11,0,0,0,0,0.002,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,580.148,1.30296,594149,11,0,0,0,0,0.002,0,19500,18200,0,1620,1750,0,0,1300,5942387,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
