Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,991.605,0.718726,628726,7,0,2,2484.65,496049,0.289,0,7800,11180,4860,648,700,5250,3900,520,2780617,14884170,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,991.557,0.767951,628726,7,0,1,5949.34,55286,0.196,0,9750,11050,2430,810,875,2625,1950,650,3717519,830640,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,991.607,0.878572,628726,7,0,0,0,0,0.159,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,991.71,0.675525,628726,7,0,1,4825.13,993679,0.133,0,9750,11050,2430,810,875,2625,1950,650,2779126,14906535,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,991.607,0.852521,628726,7,0,0,0,0,0.066,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,991.711,0.631028,628726,7,0,2,1613.77,865646,0.054,0,7800,11180,4860,648,700,5250,3900,520,2041423,25972080,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,991.682,0.875043,628726,7,0,0,0,0,0.029,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,991.685,0.821847,628726,7,0,0,0,0,0.016,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,991.715,0.89245,628726,7,0,0,0,0,0.012,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,991.717,0.763121,628726,7,0,0,0,0,0.012,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,991.713,0.737228,628726,7,0,0,0,0,0.012,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,991.677,0.844509,628726,7,0,0,0,0,0.009,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,991.714,0.660982,628726,7,0,0,0,0,0.005,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,991.712,0.68318,628726,7,0,0,0,0,0.005,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,991.711,0.637792,628726,7,0,0,0,0,0.002,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,991.716,0.869062,628726,7,0,0,0,0,0.002,0,11700,10920,0,972,1050,0,0,780,3772895,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
