Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,534.934,0.474126,482623,11,0,2,2564.16,462896,0.289,0,15600,18460,4860,1296,1400,5250,3900,1040,3901160,13889565,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,534.9,0.464626,482623,11,0,3,1783,663949,0.196,0,13650,18590,7290,1134,1225,7875,5850,910,2835014,29881755,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,534.941,0.506664,482623,11,0,2,2531.58,515496,0.159,0,15600,18460,4860,1296,1400,5250,3900,1040,3795960,15467565,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,535.002,0.730709,482623,11,0,2,1924.63,347435,0.133,0,15600,18460,4860,1296,1400,5250,3900,1040,4132081,10425750,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,534.947,0.574188,482623,11,0,0,0,0,0.066,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,535.014,0.870238,482623,11,0,0,0,0,0.054,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,534.985,0.713101,482623,11,0,0,0,0,0.029,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,534.991,0.701,482623,11,0,0,0,0,0.016,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,535.038,0.933186,482623,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,535.051,0.925064,482623,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,535.026,0.867475,482623,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,534.978,0.704843,482623,11,0,0,0,0,0.009,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,535.032,0.901682,482623,11,0,1,2920.19,182732,0.005,0,17550,18330,2430,1458,1575,2625,1950,1170,4644309,2742330,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,535.02,0.834658,482623,11,0,0,0,0,0.005,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,535.008,0.806067,482623,11,0,0,0,0,0.002,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,535.044,1.02204,482623,11,0,0,0,0,0.002,0,19500,18200,0,1620,1750,0,0,1300,4827131,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
