Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,625.539,0.389361,386379,10,0,3,1868.4,541314,0.289,0,11700,16770,7290,972,1050,7875,5850,780,1854005,24363195,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,625.549,0.496811,386379,10,0,1,3102.5,477282,0.196,0,15600,16510,2430,1296,1400,2625,1950,1040,3000846,7160580,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,625.544,0.485938,386379,10,0,1,4746.74,196082,0.159,0,15600,16510,2430,1296,1400,2625,1950,1040,3282046,2942580,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,625.609,0.761969,386379,10,0,1,5599.28,235838,0.133,0,15600,16510,2430,1296,1400,2625,1950,1040,3242290,3538920,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,625.502,0.469842,386379,10,0,1,5629.52,569142,0.066,0,15600,16510,2430,1296,1400,2625,1950,1040,2908986,8538480,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,625.646,0.862765,386379,10,0,0,0,0,0.054,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,625.594,0.586979,386379,10,0,1,2255.38,2811,0.029,0,15600,16510,2430,1296,1400,2625,1950,1040,3475317,43515,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,625.6,0.576572,386379,10,0,0,0,0,0.016,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,625.653,0.955191,386379,10,0,0,0,0,0.012,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,625.615,0.890375,386379,10,0,0,0,0,0.012,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,625.636,0.862537,386379,10,0,0,0,0,0.012,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,625.587,0.585513,386379,10,0,1,3514.1,372310,0.009,0,15600,16510,2430,1296,1400,2625,1950,1040,3105818,5586000,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,625.641,0.864887,386379,10,0,0,0,0,0.005,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,625.62,0.847044,386379,10,0,0,0,0,0.005,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,625.625,0.807354,386379,10,0,0,0,0,0.002,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,625.63,0.951315,386379,10,0,0,0,0,0.002,0,17550,16380,0,1458,1575,0,0,1170,3478218,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
