Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,631.784,0.582718,592379,8,0,2,1394.79,649412,0.289,0,9750,13000,4860,810,875,5250,3900,650,2848281,19485060,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,631.801,0.727531,592379,8,0,0,0,0,0.196,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,631.734,0.631873,592379,8,0,2,2211.07,491060,0.159,0,9750,13000,4860,810,875,5250,3900,650,3164986,14734485,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,631.898,0.759642,592379,8,0,1,3236.51,135165,0.133,0,11700,12870,2430,972,1050,2625,1950,780,4012030,2028825,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,631.793,0.738652,592379,8,0,0,0,0,0.066,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,631.932,0.738643,592379,8,0,1,2099.36,992697,0.054,0,11700,12870,2430,972,1050,2625,1950,780,3154498,14891805,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,631.863,0.78232,592379,8,0,0,0,0,0.029,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,631.845,0.736738,592379,8,0,0,0,0,0.016,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,631.907,0.889952,592379,8,0,0,0,0,0.012,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,631.881,0.779183,592379,8,0,0,0,0,0.012,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,631.915,0.854003,592379,8,0,0,0,0,0.012,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,631.854,0.781317,592379,8,0,0,0,0,0.009,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,631.942,0.728579,592379,8,0,1,2190.71,737850,0.005,0,11700,12870,2430,972,1050,2625,1950,780,3409345,11069100,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,631.889,0.7327,592379,8,0,0,0,0,0.005,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,631.924,0.762033,592379,8,0,0,0,0,0.002,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,631.951,0.948839,592379,8,0,0,0,0,0.002,0,13650,12740,0,1134,1225,0,0,910,4147285,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
