Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,365.66,0.502744,565244,17,0,5,1170.11,712928,0.289,0,21450,29770,12150,1782,1925,13125,9750,1430,5480253,53476320,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,365.692,0.61201,565244,17,0,2,2686.65,499466,0.196,0,27300,29380,4860,2268,2450,5250,3900,1820,8046230,14986665,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,365.687,0.600048,565244,17,0,2,1607.33,425835,0.159,0,27300,29380,4860,2268,2450,5250,3900,1820,8193491,12777750,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,365.728,0.702958,565244,17,0,3,1915.81,470397,0.133,0,25350,29510,7290,2106,2275,7875,5850,1690,7633880,21171915,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,365.682,0.583608,565244,17,0,1,342.955,952556,0.066,0,29250,29250,2430,2430,2625,2625,1950,1950,8092695,14289690,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,365.743,0.880847,565244,17,0,1,2481.99,384283,0.054,0,29250,29250,2430,2430,2625,2625,1950,1950,8660968,5765595,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,365.714,0.710128,565244,17,0,1,679.717,132551,0.029,0,29250,29250,2430,2430,2625,2625,1950,1950,8912700,1989615,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,365.709,0.689769,565244,17,0,0,0,0,0.016,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,365.764,0.965825,565244,17,0,0,0,0,0.012,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,365.758,0.892695,565244,17,0,0,0,0,0.012,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,365.748,0.866525,565244,17,0,0,0,0,0.012,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,365.719,0.715293,565244,17,0,0,0,0,0.009,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,365.738,0.857479,565244,17,0,0,0,0,0.005,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,365.753,0.82302,565244,17,0,1,5182.6,748081,0.005,0,29250,29250,2430,2430,2625,2625,1950,1950,8297170,11222565,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,365.733,0.792923,565244,17,0,0,0,0,0.002,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,365.769,0.995987,565244,17,0,0,0,0,0.002,0,31200,29120,0,2592,2800,0,0,2080,9045341,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
