Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,364.408,0.427372,520991,15,0,4,968.562,454416,0.289,0,19500,26000,9720,1620,1750,10500,7800,1300,5477111,27270390,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,364.382,0.488344,520991,15,0,3,1700.45,662401,0.196,0,21450,25870,7290,1782,1925,7875,5850,1430,5307665,29812080,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,364.414,0.473765,520991,15,0,3,1194.03,789904,0.159,0,21450,25870,7290,1782,1925,7875,5850,1430,4925154,35549745,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,364.46,0.768733,520991,15,0,3,1424.71,302508,0.133,0,21450,25870,7290,1782,1925,7875,5850,1430,6387342,13616925,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,364.419,0.549621,520991,15,0,0,0,0,0.066,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,364.472,0.920053,520991,15,0,1,681.398,211771,0.054,0,25350,25610,2430,2106,2275,2625,1950,1690,7083276,3177915,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,364.445,0.72676,520991,15,0,0,0,0,0.029,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,364.451,0.691887,520991,15,0,0,0,0,0.016,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,364.495,0.978548,520991,15,0,0,0,0,0.012,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,364.506,0.936821,520991,15,0,0,0,0,0.012,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,364.483,0.90794,520991,15,0,0,0,0,0.012,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,364.439,0.710729,520991,15,0,0,0,0,0.009,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,364.489,0.960813,520991,15,0,0,0,0,0.005,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,364.477,0.871766,520991,15,0,0,0,0,0.005,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,364.466,0.856777,520991,15,0,0,0,0,0.002,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,364.5,1.08256,520991,15,0,0,0,0,0.002,0,27300,25480,0,2268,2450,0,0,1820,7295137,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
