,Feature1,Label
461,27971.94223304721,0
462,-22177.44495895601,1
463,-17436.368724189822,1
464,114202.03585954627,0
465,-9039.459178461811,1
466,69916.98774971034,0
467,115916.05553297342,0
468,-63002.26620605301,0
469,-34611.52212103146,1
470,184006.19769723117,0
471,45221.93895501358,0
472,-1350.4506730958549,1
473,-15221.371996246491,1
474,23967.883146461638,0
475,-21329.45846376348,1
476,-7713.153463378034,0
477,-793.4817871505675,1
478,-58868.25391125352,0
479,23967.88314618597,0
480,35367.90403599402,0
481,-12935.323037457945,1
482,-80597.27161980757,0
483,-169612.42883468093,0
484,104830.03073588328,0
485,-2846.3593959163404,1
486,3750.684476708203,1
487,-5272.347261109227,1
488,-116250.30987862743,0
489,3026.540088803177,1
490,-134420.36242648802,0
491,79825.96716060853,0
492,6833.550535096689,1
493,6666.451323612768,1
494,-55058.238883525904,0
495,-8048.367709202339,1
496,60318.9547598036,0
497,-61837.24336543249,0
498,6979.712321163836,1
499,20807.888223649257,0
500,-116066.35567973764,0
501,193981.19873616632,0
502,-99297.30998079598,0
503,-4614.281360162538,1
504,-58868.253917593975,0
505,6833.550535096689,1
506,7661.846351704811,0
507,6744.608974731268,1
508,6856.729778778001,1
509,75236.98915348391,0
510,-28864.40603933048,1
511,-7870.435316530135,1
512,138496.07657106052,0
513,-28864.406039192643,1
514,-22224.318176294528,1
515,-119201.35434351358,0
516,-9915.450137600059,1
517,6744.608974869104,1
518,-74260.26015788734,0
519,-17276.36685754824,1
520,7661.846351015633,0
521,-175565.3964096982,0
522,3026.5400886653406,1
523,75236.9891468678,0
524,-6580.419901694409,1
525,-20686.179069507958,0
526,68224.95566060058,0
527,-10541.163993133676,0
528,2125.5687138094254,1
529,-122865.35724076713,0
530,3556.6399743304,1
531,-1780.4806653339467,1
532,-6315.316029140645,1
533,48946.94349562224,0
534,259186.29703774466,0
535,-25985.5327496481,1
536,-140717.37016124214,0
537,-22177.444958818174,1
538,208713.21871814426,0
539,13083.625045213488,1
540,113556.0726555613,0
541,-17245.155020736252,0
542,104830.03075173442,0
543,-15221.371996384329,1
544,113556.07267182595,0
545,242550.29210959075,0
546,98003.00943718589,0
547,3750.6844768460383,1
548,6666.451323474931,1
549,-5272.347261109227,1
550,184006.19771363362,0
551,-134420.36243076093,0
552,9210.560485035932,1
553,75236.98916134056,0
554,9991.624829818158,1
555,121169.04787367152,0
556,-145021.41026844468,0
557,-140929.39068617942,0
558,19980.736883986225,1
559,7661.846355426383,0
560,-38.472153231668614,1
561,7661.846352807501,0
562,13940.604297803986,1
563,-72400.26968794552,0
564,-3899.442413869056,1
565,115916.05553531663,0
566,-7870.435316530135,1
567,-169612.42884501864,0
568,-171534.437423518,0
569,48946.94348941962,0
570,-3899.442413869056,1
571,3026.540088803177,1
572,-424.2871809236404,1
573,8877.539940821236,1
574,-5979.266711929468,1
575,-1050.4396613023846,1
576,-72400.26968822119,0
577,6856.729778778001,1
578,45221.93896645396,0
579,6979.712321163836,1
580,132077.10337661213,0
581,35468.907344581894,0
582,-6019.558261357294,1
583,-34611.52212103146,1
584,-122865.35723621854,0
585,-28864.406039192643,1
586,-17245.155019220063,0
587,98470.0841806014,0
588,15988.778249725747,1
589,20807.88822337359,0
590,-122865.3572432482,0
591,35468.90733893062,0
592,-6575.297131985446,1
593,6856.729778640163,1
594,-5272.347261109227,1
595,-25432.43307344467,1
596,-6580.419901832244,1
597,-3606.2300861350004,1
598,104830.03073698597,0
599,-7870.43531666797,1
600,-17245.155026525368,0
601,-9512.411483583894,1
602,-171534.43742958276,0
603,-17276.366857686073,1
604,2342.691011637284,1
605,73507.03371929418,0
606,208713.2187014661,0
607,-137935.39089598853,0
608,17782.657969349988,1
609,121169.04786333382,0
610,201773.20553485645,0
611,63892.96924116284,0
612,-7274.461141384319,1
613,585.6659991522837,1
614,-120982.34888213668,0
615,-171534.4374191072,0
616,-137935.39089378316,0
617,-34611.522120893635,1
618,160587.166665198,0
619,6833.550535234524,1
620,-9915.450137600059,1
621,127131.07588119507,0
622,201773.2055269998,0
623,-72400.26968491312,0
624,-6549.289941309198,1
625,6580.866626713828,0
626,3556.6399741925643,1
627,184006.19771087694,0
628,-117571.20233455747,0
629,-34980.117399181225,0
630,-3899.4424135933837,1
631,73507.03370289171,0
632,3026.540088803177,1
633,-116250.30989434074,0
634,114202.03588049734,0
635,-20816.243884790303,1
636,128147.06863603125,0
637,-22615.586657388692,1
638,-85113.3010557576,0
639,-122865.3572371834,0
640,95571.01010907383,0
641,39123.91095055649,0
642,19980.736883986225,1
643,-20816.243884790303,1
644,-34824.49093735318,1
645,3026.540088803177,1
646,-16177.37349562586,1
647,-175565.3964270655,0
648,-99757.30470096703,0
649,20870.67006401588,1
650,-20764.562842958243,1
651,-4392.159050040774,0
652,-1092.378504896861,1
653,-17245.155014947148,0
654,-140929.39069265773,0
655,-61837.24337439182,0
656,3026.540088803177,1
657,-5979.266711929468,1
658,193981.19874471214,0
659,585.6659991522837,1
660,13940.604297803986,1
661,114202.03588146219,0
662,5025.636873583321,1
663,208713.21870808222,0
664,138496.07657092268,0
665,138496.07657119838,0
666,35367.90403282378,0
667,2342.691011637284,1
668,-8731.239882540309,1
669,-14058.156559432031,0
670,160587.16666974657,0
671,-20048.541776129237,1
672,35468.90734609809,0
673,35367.90402965356,0
674,-99757.30470206973,0
675,-145021.41028098774,0
676,13908.602803650077,1
677,35367.90403406431,0
678,-22615.586657250853,1
679,121169.0478709148,0
680,-108333.32630216175,0
681,-145021.41027368244,0
682,27971.9422326337,0
683,50066.94658568339,0
684,-3899.4424137312203,1
685,8424.700014931925,1
686,143657.24092271406,0
687,80436.96522495753,0
688,229870.23906590376,0
689,-3899.4424135933837,1
690,208713.21871442266,0
691,61600.96562845514,0
692,92374.06504522731,0
693,9210.560485035932,1
694,113556.07267306646,0
695,-793.4817871505675,1
696,-9514.373729639427,1
697,104830.03074498044,0
698,50066.946582375334,0
699,20870.67006401588,1
700,-169612.42884529431,0
701,-119201.35434502977,0
702,88286.99121996913,0
703,-169612.42884515645,0
704,60318.95475442801,0
705,88286.99120577204,0
706,92374.06505777038,0
707,6744.608974731268,1
708,-11695.384898593114,1
709,6580.866632227266,0
710,-72400.26968822119,0
711,-52987.267612189455,0
712,138496.07657092268,0
713,-9514.373729639427,1
714,-175565.3964369897,0
715,55715.05030608659,0
716,-34611.52212103146,1
717,229870.23906342272,0
718,19980.73688384839,1
719,-29722.204318260352,0
720,127131.07587609514,0
721,-85113.30105823862,0
722,3026.540088803177,1
723,44288.93067450725,0
724,13966.476075106071,1
725,115916.05552056819,0
726,13083.625045213488,1
727,-11695.38489873095,1
728,37202.93065339336,0
729,13966.476075106071,1
730,-116250.30989268672,0
731,-23620.40955551539,1
732,-72883.26525551059,0
733,5732.674948034089,1
734,-1350.4506730958549,1
735,-164058.39739490912,0
736,-23620.40955551539,1
737,27971.9422165069,0
738,-8509.473597293716,1
739,-33618.452838566525,1
740,6856.729778640163,1
741,75743.98286867814,0
742,-34824.49093735318,1
743,-175565.39641686564,0
744,-116250.30989268672,0
745,-20694.383545671382,1
746,2681.5352229803666,1
747,-13391.376863223088,1
748,-9915.450137737897,1
749,80436.96523198717,0
750,44288.930675472104,0
751,-5272.347261247063,1
752,-38.472153231668614,1
753,-793.4817871505675,1
754,-80597.27160643748,0
755,-37577.4344921359,1
756,-58868.25391332106,0
757,15553.66817970737,1
758,-8731.239882678145,1
759,-65406.25917876884,0
760,-120982.3488825502,0
761,-17276.36685754824,1
762,-5272.347261109227,1
763,-21607.57135439355,1
764,-7870.435316530135,1
765,-8048.367709202339,1
766,44288.93066196419,0
767,143657.24093511933,0
768,63892.96923551157,0
769,-10541.163995201217,0
770,-58868.25391304539,0
771,92374.0650493624,0
772,37202.93065105015,0
773,-66496.22595958746,0
774,-34611.522120893635,1
775,-88575.28242000286,0
776,-169880.4359030164,0
777,-20617.406440636652,1
778,-80597.2716035429,0
779,13966.47607496824,1
780,9210.56048517377,1
781,-20617.406440498817,1
782,-164058.397379885,0
783,-169612.42884529431,0
784,5025.636873721156,1
785,184006.19770563915,0
786,8877.539940821236,1
787,-20617.406440498817,1
788,2342.691011637284,1
789,-33618.45283842869,1
790,-20694.383545671382,1
791,264.5562959344982,1
792,-21607.57135439355,1
793,-10541.16399988764,0
794,-25432.433073858185,1
795,67880.96078831723,0
796,8424.700014794089,1
797,-4340.45489429183,1
798,9210.560485035932,1
799,-169880.43589998403,0
800,-4392.159054175851,0
801,8804.70874742127,1
802,-137935.39089212913,0
803,2681.535222842531,1
804,20807.888213449398,0
805,6856.729778640163,1
806,6580.866621889569,0
807,3556.6399743304,1
808,-29722.204314538787,0
809,67880.96078762805,0
810,264.5562959344982,1
811,-8048.367709340174,1
812,9991.624829818158,1
813,-72400.26967802132,0
814,-58868.25390863464,0
815,-28864.406039192643,1
816,9210.56048517377,1
817,-55058.23890047973,0
818,-17436.368724189822,1
819,208713.21871717938,0
820,-140929.39068810915,0
821,73507.03372411845,0
822,-29722.204317846845,0
823,-9512.411483583894,1
824,-18890.231196792738,1
825,-11695.38489873095,1
826,98003.00942891573,0
827,45221.93896976203,0
828,-23165.154269931358,0
829,6979.712321301673,1
830,-1092.378504896861,1
831,-12975.302312382071,1
832,-22177.444958818174,1
833,-23165.154287850033,0
834,8804.708747559105,1
835,39123.91096158338,0
836,-5979.266711929468,1
837,73507.03371929418,0
838,-34376.40624167512,1
839,-55058.23888242321,0
840,-164058.39738774163,0
841,-5979.266711929468,1
842,-25432.433073858185,1
843,-22615.586657250853,1
844,8424.700014931925,1
845,-20750.171106807862,0
846,8424.700015069759,1
847,8804.70874742127,1
848,-17276.366857686073,1
849,75743.98286454308,0
850,-66496.2259644117,0
851,-17276.366857686073,1
852,-21607.57135439355,1
853,-34824.490937491006,1
854,13083.625045213488,1
855,54203.94465566326,0
856,2342.691011637284,1
857,-44975.234172869124,0
858,79825.9671666733,0
859,-63002.26620302062,0
860,13940.604297803986,1
861,121169.0478773931,0
862,44288.93066582359,0
863,-48038.196964802635,0
864,208713.2187006391,0
865,-20764.562843096082,1
866,-122865.35723428884,0
867,-1780.4806654717827,1
868,259186.29701183148,0
869,-116066.35567656741,0
870,-99757.30471282093,0
871,-140929.39068549025,0
872,-5635.547303100515,1
873,-140717.37016206913,0
874,-72883.26525799163,0
875,-65406.25918786602,0
876,-120982.34889853915,0
877,69916.9877459888,0
878,-5272.347261384899,1
879,-1350.4506732336908,1
880,2681.5352227046956,1
881,-85113.30106278723,0
882,-29722.20431371177,0
883,13908.60280392575,1
884,15553.66817998304,1
885,-7274.461141659991,1
886,-424.28718119931233,1
887,127131.07586934119,0
888,114202.03587167585,0
889,39123.910961169866,0
890,-34824.49093735318,1
891,-28276.371856627105,1
892,98003.00944049396,0
893,55715.05029505972,0
894,8804.708747559105,1
895,-120982.34888585826,0
896,-119201.35435233507,0
897,-18988.47912274229,1
898,73507.03370937,0
899,17782.657969349988,1
900,143657.24090341706,0
901,-24266.376225625547,1
902,-5635.547303514023,1
903,39123.91095482941,0
904,-12919.534554912714,1
905,-1050.4396614402206,1
906,-44975.2341574315,0
907,37202.93065697709,0
908,-52987.2676131543,0
909,264.5562959344982,1
910,80436.96522082244,0
911,-1350.4506730958549,1
912,-1350.4506730958549,1
913,-65406.25918814169,0
914,-3899.4424135933837,1
915,80436.96522730075,0
916,2681.5352229803666,1
917,54203.944655938925,0
918,113556.07265432079,0
919,-164058.3973960118,0
920,-9915.450137600059,1
921,13940.604297803986,1
922,-20694.383545809218,1
923,-4392.15905086779,0
924,98470.08417646633,0
925,8424.700014931925,1
926,-44975.23415246941,0
927,3556.6399743304,1
928,13908.602803787911,1
929,9991.624829818158,1
930,-5635.547303100515,1
931,-76173.25040125914,0
932,113556.0726704476,0
933,-5635.547303376187,1
934,-18988.47912274229,1
935,-7713.15347371573,0
936,98470.08416543945,0
937,-5979.266711929468,1
938,104830.03074980473,0
939,98470.08418032575,0
940,-61837.24337384049,0
941,-7870.435316530135,1
942,201773.2055407834,0
943,-145021.4102743716,0
944,2125.5687138094254,1
945,-11695.38489873095,1
946,15988.778249725747,1
947,80436.96522854126,0
948,229870.23905777145,0
949,-137935.39090053714,0
950,98470.08418005008,0
951,-20694.383545809218,1
952,2681.535222842531,1
953,-8456.363402800607,1
954,-4392.159044665172,0
955,39123.91095951584,0
956,5732.674948034089,1
957,-5635.547303238351,1
958,-9514.373729777262,1
959,22408.75871281544,1
960,132077.10337096086,0
961,6833.550535234524,1
962,35367.9040366832,0
963,15988.778249725747,1
964,-34824.490937491006,1
965,-72883.26526336724,0
966,-31230.56267175669,1
967,-65406.25918883087,0
968,259186.29702396106,0
969,54516.93864006886,0
970,2094.64036990166,1
971,138496.07656416873,0
972,-120982.34888103399,0
973,20870.67006415372,1
974,2125.5687138094254,1
975,242550.29211799876,0
976,-175565.3964221034,0
977,-169612.42884474297,0
978,-9512.411483583894,1
979,138496.07656885518,0
980,-66496.2259478714,0
981,-6019.5582612194585,1
982,-14779.49275109881,1
983,6833.550535234524,1
984,-15221.371996246491,1
985,585.6659991522837,1
986,-117571.20235082209,0
987,-24266.376225763383,1
988,-9512.411483583894,1
989,-52987.26760598684,0
990,-5635.547303376187,1
991,-74260.26015485494,0
992,2125.5687139472616,1
993,63892.96923950881,0
994,-20617.406440636652,1
995,-134420.36242510966,0
996,-52987.267609984076,0
997,55715.05027300597,0
998,-116250.30987862743,0
999,8804.708747559105,1
1000,-7713.1534684779635,0
1001,27971.942231806686,0
1002,2094.64036990166,1
1003,-61837.24336750003,0
1004,-5635.547303376187,1
1005,-169880.4359006732,0
1006,98003.0094334643,0
1007,-4392.159051556968,0
1008,-34980.11740193794,0
1009,-17245.1550197714,0
1010,-9915.450137737897,1
1011,585.6659991522837,1
1012,-7870.435316530135,1
1013,15988.778249725747,1
1014,-33618.452838566525,1
1015,-80597.27160836718,0
1016,184006.19769792032,0
1017,35367.90403158327,0
1018,-201056.40130784313,0
1019,-6580.419901970081,1
1020,-34824.490937491006,1
1021,-23620.409555377555,1
1022,-11695.38489873095,1
1023,-120982.34889343922,0
1024,67880.96079961979,0
1025,-7870.435316530135,1
1026,59461.938592486076,0
1027,6856.729778640163,1
1028,-99297.30997735007,0
1029,-25432.43307372035,1
1030,63892.96923868179,0
1031,-9677.346285368843,1
1032,-80597.27161222657,0
1033,75236.98916023788,0
1034,69916.98776211559,0
1035,-12919.534554912714,1
1036,19980.73688412406,1
1037,-116250.3098784896,0
1038,128147.06864609326,0
1039,-175565.39642885738,0
1040,132077.10337909317,0
1041,-424.28718106147636,1
1042,-13391.376863360923,1
1043,-6580.419901832244,1
1044,-122865.35724214549,0
1045,160587.1666723655,0
1046,160587.16667043575,0
1047,-25432.43307372035,1
1048,75743.9828597188,0
1049,54516.938643928246,0
1050,67880.96079672522,0
1051,-424.28718106147636,1
1052,19980.736883986225,1
1053,-80597.27161443196,0
1054,-116250.30989254886,0
1055,6580.866621062554,0
1056,59461.938591245555,0
1057,-175565.39644884356,0
1058,20870.67006401588,1
1059,13908.60280392575,1
1060,-38.472153231668614,1
1061,242550.29211703388,0
1062,-99298.31552965166,0
1063,68224.95565936006,0
1064,-119201.35435605665,0
1065,69916.98774268074,0
1066,-20764.562842958243,1
1067,128147.06864719595,0
1068,-9351.14777204767,0
1069,-17245.155013706622,0
1070,8804.708747559105,1
1071,6833.550535234524,1
1072,75236.98915913519,0
1073,-8731.23988281598,1
1074,98003.00943649671,0
1075,-7870.435316530135,1
1076,6979.712321163836,1
1077,-175565.39643064924,0
1078,44288.930671199196,0
1079,54516.938643101246,0
1080,13908.602803787911,1
1081,-85113.30105561976,0
1082,-140929.3906933469,0
1083,-55058.23888145836,0
1084,2681.5352227046956,1
1085,-140929.3906809417,0
1086,287.7732713686419,1
1087,208713.2187126308,0
1088,98470.0841801879,0
1089,-108333.32630298876,0
1090,-17276.366857686073,1
1091,98470.08417536365,0
1092,6666.451323474931,1
1093,-28864.406039192643,1
1094,229870.2390656281,0
1095,-20617.406440636652,1
1096,-9351.147756196537,0
1097,229870.2390630092,0
1098,-12919.534554912714,1
1099,54203.94464573907,0
1100,13966.476075106071,1
1101,259186.29701968812,0
1102,-30088.23089122251,1
1103,-7274.461141384319,1
1104,-6549.289941309198,1
1105,-48038.196959702705,0
1106,-9915.450137600059,1
1107,6833.550535096689,1
1108,-33618.452838566525,1
1109,-2846.359396054176,1
1110,-13391.376863223088,1
1111,-20764.562842958243,1
1112,59461.93859799951,0
1113,-1092.3785050346971,1
1114,-17695.325239319325,1
1115,264.5562959344982,1
1116,-122865.35724834813,0
1117,160587.16666450884,0
1118,264.5562959344982,1
1119,2125.5687138094254,1
1120,13083.625045351324,1
1121,60318.95476187114,0
1122,-94243.29520665102,0
1123,-9677.346285368843,1
1124,-17436.368724189822,1
1125,-88575.28243447562,0
1126,-44975.23415453695,0
1127,-94243.29519975922,0
1128,-61837.2433692919,0
1129,132077.10337440672,0
1130,-1350.4506730958549,1
1131,-1350.4506732336908,1
1132,-17245.155018668716,0
1133,6666.451323612768,1
1134,-9514.373729777262,1
1135,-3899.4424137312203,1
1136,128147.06863727178,0
1137,-22224.318176018853,1
1138,54203.94465704162,0
1139,6833.55053537236,1
1140,-22177.444958818174,1
1141,8877.539940959072,1
1142,-22177.444958818174,1
1143,-76173.25041793729,0
1144,-4614.281360162538,1
1145,5025.636873721156,1
1146,-20617.40644077449,1
1147,-1050.4396613023846,1
1148,-58868.25391800748,0
1149,8804.708747559105,1
1150,-80597.27162766422,0
1151,-6575.297131985446,1
1152,92374.06505928657,0
1153,138496.07657092268,0
1154,-99757.30470151838,0
1155,-8731.239882540309,1
1156,-4334.459956705621,1
1157,-6019.5582612194585,1
1158,-12935.323037320108,1
1159,-116066.35568979966,0
1160,132077.10337151217,0
1161,-14444.306896170361,1
1162,63892.96923151433,0
1163,115916.05553407609,0
1164,-22615.586657250853,1
1165,-3899.442413869056,1
1166,95571.01010480092,0
1167,95571.01011458728,0
1168,-201056.40130784313,0
1169,-88575.28241848666,0
1170,-38.472153231668614,1
1171,-6019.558261357294,1
1172,95571.01011362241,0
1173,3026.540088803177,1
1174,184006.19771225526,0
1175,-12935.323037457945,1
1176,-76173.25041821298,0
1177,55715.050285411206,0
1178,-17436.368724189822,1
1179,-13601.36140285324,1
1180,-48038.19697238361,0
1181,264.5562959344982,1
1182,-9915.450137737897,1
1183,-13391.376863360923,1
1184,-52987.26761163811,0
1185,-23620.40955551539,1
1186,184006.19769860955,0
1187,-9915.450137600059,1
1188,-137935.39089061294,0
1189,1742.6649507556763,1
1190,80436.96523267635,0
1191,259186.2970283718,0
1192,-25432.433073582506,1
1193,22408.75871281544,1
1194,-22615.586657113017,1
1195,-424.2871809236404,1
1196,104830.030737813,0
1197,13908.602803787911,1
1198,-5635.547303376187,1
1199,208713.21870243095,0
1200,6833.550535234524,1
1201,3750.6844768460383,1
1202,6856.729778640163,1
1203,113556.07265693965,0
1204,-13814.421431679973,1
1205,-201056.40128578935,0
1206,-20694.383545809218,1
1207,-74260.26015568197,0
1208,-6549.289941309198,1
1209,-169880.43591142437,0
1210,127131.07587843834,0
1211,17782.657969349988,1
1212,13940.60429794182,1
1213,-9915.450137875732,1
1214,-20750.171109426752,0
1215,-169880.43589957053,0
1216,-22177.444958818174,1
1217,-23620.40955551539,1
1218,-22177.444958818174,1
1219,9210.560485035932,1
1220,-20694.383545809218,1
1221,95571.01011183056,0
1222,-17436.368724189822,1
1223,-117571.20234503297,0
1224,3026.5400886653406,1
1225,-14779.49275109881,1
1226,-6315.3160292784805,1
1227,-2846.359396054176,1
1228,13966.476075106071,1
1229,-6019.5582612194585,1
1230,-85113.30105589543,0
1231,-1780.4806653339467,1
1232,-72883.26525551059,0
1233,13940.60429794182,1
1234,-5635.547303514023,1
1235,-3899.4424135933837,1
1236,92374.0650437111,0
1237,23967.88314411843,0
1238,92374.06504798403,0
1239,193981.19873754468,0
1240,-21607.571354531385,1
1241,114202.03587264068,0
1242,35367.90403544267,0
1243,-169612.4288421241,0
1244,-17276.366857686073,1
1245,22408.75871281544,1
1246,-25432.433073169002,1
1247,-140717.37015986379,0
1248,-20617.40644077449,1
1249,-52987.26760653818,0
1250,61600.965625009245,0
1251,50066.94658692391,0
1252,2125.5687139472616,1
1253,-164058.39739256588,0
1254,23967.88314687515,0
1255,-14058.15654923217,0
1256,242550.29212227167,0
1257,-72883.26525537275,0
1258,104830.03074346426,0
1259,6833.550535096689,1
1260,-119201.35434599461,0
1261,6580.866633054281,0
1262,-175565.39641507377,0
1263,-1050.4396614402206,1
1264,-140717.37016027726,0
1265,-1350.4506730958549,1
1266,-25432.433073858185,1
1267,201773.20551487023,0
1268,-9351.147759228928,0
1269,55715.0502991948,0
1270,-74260.26014768751,0
1271,-34376.40624167512,1
1272,50066.94656997009,0
1273,184006.19770963638,0
1274,-20686.179075710574,0
1275,8877.539940821236,1
1276,-34824.490937491006,1
1277,259186.29701844763,0
1278,-6019.558261081622,1
1279,-9512.411483583894,1
1280,-3899.4424137312203,1
1281,3750.6844769838744,1
1282,114202.03587939464,0
1283,-14779.49275096097,1
1284,-26078.44766350816,1
1285,-8731.239882540309,1
1286,-23165.154268966504,0
1287,-2846.359396054176,1
1288,-28864.406039192643,1
1289,-13391.376863223088,1
1290,-7274.461141384319,1
1291,-66496.22595793342,0
1292,-6580.419901832244,1
1293,-1350.4506730958549,1
1294,-58868.25390959949,0
1295,-72883.2652632294,0
1296,-80597.2716218751,0
1297,-169880.43589929485,0
1298,60318.95474946591,0
1299,2125.5687139472616,1
1300,-94243.29519576198,0
1301,15553.66817970737,1
1302,-7870.43531666797,1
1303,50066.946562802616,0
1304,-169612.42884501864,0
1305,-52987.26760626251,0
1306,229870.2390636984,0
1307,44288.930674093746,0
1308,-171534.43743358,0
1309,88286.99122410423,0
1310,-36506.541751447774,1
1311,242550.29209622068,0
1312,242550.2921159312,0
1313,-122865.35723994013,0
1314,69916.98774502393,0
1315,-164058.39738112548,0
1316,-22177.444958818174,1
1317,95571.0100955659,0
1318,-171534.43741690184,0
1319,208713.2187118038,0
1320,-61837.24336584599,0
1321,6833.550535234524,1
1322,5025.636873721156,1
1323,-63002.266205777334,0
1324,-6580.419901694409,1
1325,-34611.52212103146,1
1326,80436.96523446821,0
1327,-6019.5582612194585,1
1328,-108333.32629209972,0
1329,104830.03075076957,0
1330,-58868.25392131555,0
1331,-72400.26967802132,0
1332,-12935.323037457945,1
1333,75236.989166027,0
1334,80436.96523391687,0
1335,-31118.389351235262,1
1336,-134420.3624260745,0
1337,88286.99122396638,0
1338,-9351.147756334372,0
1339,-119201.35434406492,0
1340,-33618.452838566525,1
1341,-76173.25040305102,0
1342,8804.70874742127,1
1343,585.6659991522837,1
1344,6666.451323474931,1
1345,-116066.3556813917,0
1346,-9915.450137600059,1
1347,3556.6399741925643,1
1348,-5635.547303376187,1
1349,-5979.266711929468,1
1350,61600.96562900648,0
1351,-22177.444958818174,1
1352,-18988.47912260445,1
1353,44288.93067423158,0
1354,-3899.4424137312203,1
1355,-4614.281360162538,1
1356,8877.539940959072,1
1357,22408.75871281544,1
1358,-27638.46202471401,1
1359,-5272.347261109227,1
1360,17782.657969349988,1
1361,-20694.383545809218,1
1362,19980.73688384839,1
1363,-45366.550955204504,1
1364,-3606.2300864106724,1
1365,75236.98916726753,0
1366,45221.938968935014,0
1367,229870.23905404986,0
1368,8804.70874742127,1
1369,-793.4817872884034,1
1370,-72400.26967788348,0
1371,-145021.41026996085,0
1372,-44975.23415936121,0
1373,259186.297030715,0
1374,59461.938590556376,0
1375,27971.942213474504,0
1376,-48038.19695873785,0
1377,2094.64036990166,1
1378,-24266.376225763383,1
1379,-5635.547303238351,1
1380,13908.60280392575,1
1381,2681.535222842531,1
1382,-34980.11742123498,0
1383,35468.90733203883,0
1384,-23620.40955551539,1
1385,-7713.1534625510185,0
1386,88286.99122493125,0
1387,35367.90403475349,0
1388,-6580.419901970081,1
1389,2094.6403697638243,1
1390,-171534.43742448284,0
1391,20870.67006401588,1
1392,67880.96079190099,0
1393,-20617.406440636652,1
1394,-793.4817872884034,1
1395,35468.90734871697,0
1396,95571.01010824682,0
1397,-134420.3624271772,0
1398,-20750.171103913308,0
1399,-2846.359396054176,1
1400,6744.60897500694,1
1401,-28864.40603933048,1
1402,-6580.419901832244,1
1403,73507.03372398061,0
1404,-140717.37016482584,0
1405,-45366.55095534234,1
1406,-9514.373729639427,1
1407,-20764.562843096082,1
1408,-140717.37016055296,0
1409,-48038.196972797115,0
1410,-52987.267610259754,0
1411,20807.88821179537,0
1412,63892.969227103575,0
1413,-108333.32629278892,0
1414,-20694.383545671382,1
1415,-44975.23416749353,0
1416,2125.568713671589,1
1417,-13862.275382829715,1
1418,67880.96078294163,0
1419,-6019.5582612194585,1
1420,-22454.273771226824,1
1421,-9351.147756196537,0
1422,8804.70874742127,1
1423,242550.29210325028,0
1424,-7870.435316530135,1
1425,-116066.35568442407,0
1426,-5635.547303100515,1
1427,-10541.163994236364,0
1428,59461.93858862667,0
1429,-22615.586657250853,1
1430,-20694.383545671382,1
1431,-66496.22596606573,0
1432,9991.624829818158,1
1433,-6580.419901694409,1
1434,-18988.47912274229,1
1435,-117571.20235385449,0
1436,8804.70874742127,1
1437,772.7781939069989,1
1438,-80597.27160547262,0
1439,-17245.15502170111,0
1440,6580.866627678679,0
1441,-12234.355722820943,1
1442,-8509.473597293716,1
1443,143657.24093511933,0
1444,-34980.117419856615,0
1445,9210.560485035932,1
1446,2125.5687138094254,1
1447,-22224.318176018853,1
1448,20807.888216343952,0
1449,3026.5400886653406,1
1450,6744.608974869104,1
1451,-45366.55095534234,1
1452,-72883.26525537275,0
1453,-12935.323037457945,1
1454,15553.66817970737,1
1455,2681.535222842531,1
1456,13966.476075106071,1
1457,229870.2390656281,0
1458,-1092.3785050346971,1
1459,-171534.43741579916,0
1460,-8731.239882678145,1
1461,-7274.461141384319,1
1462,-9514.373729639427,1
1463,-9677.346285231008,1
1464,39123.91096241039,0
1465,-44482.40778321595,1
1466,-171534.43741800453,0
1467,-11695.38489873095,1
1468,75743.98286151068,0
1469,-137935.39089130212,0
1470,3750.6844769838744,1
1471,-20617.40644091233,1
1472,95571.01011541428,0
1473,113556.07265170188,0
1474,-76173.25041766163,0
1475,2681.535222842531,1
1476,-20617.40644091233,1
1477,160587.16665734135,0
1478,-28864.406039468315,1
1479,-12919.53455505055,1
1480,79825.96716047071,0
1481,-55058.23888862583,0
1482,-6549.289941309198,1
1483,6856.729778640163,1
1484,6856.729778778001,1
1485,-6315.316029140645,1
1486,-32767.329829914317,1
1487,8877.539940959072,1
1488,242550.29211069344,0
1489,127131.07587954104,0
1490,-6019.558261081622,1
1491,13966.476075106071,1
1492,-119201.35434737298,0
1493,92374.06502455192,0
1494,-22615.586657388692,1
1495,-25432.43307330684,1
1496,-1050.4396614402206,1
1497,-12919.534554912714,1
1498,-5635.547303238351,1
1499,-23620.409555653227,1
1500,-14779.49275109881,1
1501,-20686.179072540348,0
1502,-61837.24339492938,0
1503,143657.24093374098,0
1504,68224.95565329527,0
1505,-9915.450137737897,1
1506,-15221.371996246491,1
1507,-6549.289941309198,1
1508,-66496.22595627939,0
1509,15553.668179845206,1
1510,-20617.406440498817,1
1511,6856.729778778001,1
1512,20870.67006415372,1
1513,-52987.26761274079,0
1514,-120982.3488857204,0
1515,-119201.35434571892,0
1516,138496.07657078485,0
1517,-3606.2300861350004,1
1518,98470.08418005008,0
1519,-48038.19696190808,0
1520,-6575.297131985446,1
1521,9210.56048517377,1
1522,127131.0758817464,0
1523,-25432.43307330684,1
1524,-29722.204315365798,0
1525,-85113.3010557576,0
1526,-65406.25918593631,0
1527,-15221.371996246491,1
