,Feature1,Label
486,-261.64240375000014,0
487,-146.80340375000006,0
488,61.59459624999989,1
489,-162.0504037500001,0
490,-319.6914037500001,0
491,72.1945962499999,1
492,173.22059625000003,1
493,104.56359624999995,1
494,-199.12440375000006,0
495,161.89659624999993,1
496,127.01659624999992,1
497,-266.56740375000015,0
498,-48.89740375000009,1
499,-135.26940375000004,0
500,121.03459624999995,1
501,-109.67740375000005,0
502,-95.49340375000008,1
503,53.54359624999996,1
504,-190.48340375000012,0
505,104.75959624999996,1
506,-229.96840375000008,0
507,73.5215962499999,1
508,-35.0604037500001,1
509,100.67759624999998,1
510,53.54359624999996,1
511,96.07959624999991,1
512,-168.32340375000015,0
513,127.01559624999994,1
514,-260.8334037500001,0
515,83.90859624999997,1
516,53.54359624999996,1
517,120.63359624999987,1
518,-130.12640375000012,0
519,-168.29940375000012,0
520,-162.06840375000016,0
521,-170.8884037500001,0
522,-109.76140375000013,0
523,129.76559624999996,1
524,99.87959624999996,1
525,-240.6724037500001,0
526,238.18459624999994,0
527,-317.7164037500001,0
528,100.03259624999988,1
529,-93.79240375000008,0
530,150.90559624999995,0
531,-70.31840375000013,1
532,-230.02540375000007,0
533,-260.8004037500001,0
534,201.67859624999997,1
535,107.07159624999998,1
536,-106.92740375000007,0
537,577.8185962499999,0
538,-229.9194037500001,0
539,99.88059624999995,1
540,-108.87440375000007,0
541,145.19459624999993,0
542,109.08559624999988,1
543,83.81359624999995,1
544,73.86259624999992,1
545,130.57159625,1
546,-108.82640375000007,0
547,-248.41840375000012,0
548,173.22059625000003,1
549,-237.72140375000012,0
550,-236.92040375000013,0
551,174.64659624999993,1
552,238.26659624999994,0
553,35.30259624999997,0
554,86.73159624999995,1
555,121.03459624999995,1
556,0.5315962499998933,0
557,-151.64140375000014,0
558,-130.16640375000011,0
559,143.46359624999994,1
560,95.98459624999987,1
561,-93.78640375000012,0
562,57.403596249999964,0
563,120.6325962499999,1
564,56.34959624999989,0
565,120.9935962499999,1
566,-199.0434037500001,0
567,-213.33840375000008,0
568,109.92759624999998,1
569,-29.410403750000114,0
570,73.86259624999992,1
571,-158.80440375000012,0
572,-83.18340375000004,0
573,95.98459624999987,1
574,86.73159624999995,1
575,108.91959624999993,1
576,35.197596249999954,0
577,301.75559624999994,0
578,109.08559624999988,1
579,150.86759624999993,0
580,-248.59940375000008,0
581,120.72259624999994,1
582,81.3245962499999,1
583,161.89459624999995,1
584,84.82159624999997,1
585,-108.85140375000005,0
586,121.87759624999993,1
587,89.11259624999991,1
588,60.484596249999875,0
589,-238.56140375000012,0
590,67.28259624999988,1
591,79.85559624999998,1
592,109.5075962499999,1
593,-170.91340375000004,0
594,-108.97940375000007,0
595,174.64759624999988,1
596,127.40159624999991,1
597,-172.26240375000012,0
598,180.57659624999997,1
599,85.80959624999993,1
600,-83.2194037500001,0
601,-231.8204037500001,0
602,91.42459624999994,1
603,-236.88440375000013,0
604,-173.15540375000012,0
605,72.1945962499999,1
606,60.61559624999995,0
607,48.99459624999997,1
608,73.86359624999989,1
609,-109.22740375000015,0
610,-235.21140375000013,0
611,174.50459624999996,1
612,-103.49640375000014,0
613,110.85659624999995,1
614,86.98959624999998,1
615,-217.91040375000009,0
616,84.82259624999996,1
617,-321.7844037500001,0
618,124.05059624999991,1
619,-231.8234037500001,0
620,48.9935962499999,1
621,145.21859624999993,0
622,88.47959624999987,1
623,140.7195962499999,1
624,155.07759624999997,1
625,-172.68440375000014,0
626,140.7195962499999,1
627,174.50559624999994,1
628,-98.87040375000005,0
629,-103.81240375000006,0
630,-157.7634037500001,0
631,-205.0174037500001,0
632,-157.8394037500001,0
633,-341.5614037500001,0
634,-29.428403750000033,0
635,107.07259624999996,1
636,52.050596249999906,0
637,-240.60140375000015,0
638,-130.15140375000013,0
639,-156.6144037500001,0
640,177.96659624999995,1
641,81.3245962499999,1
642,-190.5304037500001,0
643,76.91059624999993,1
644,127.01659624999992,1
645,45.613596249999894,0
646,-108.80840375000002,0
647,88.47959624999987,1
648,120.72259624999994,1
649,-158.79440375000016,0
650,129.95659624999996,0
651,152.06759624999998,1
652,108.91959624999993,1
653,-171.61040375000005,0
654,112.68459624999993,1
655,68.09759624999994,1
656,-278.9954037500001,0
657,45.51359624999998,0
658,99.88059624999995,1
659,106.94559624999988,1
660,155.07659625,1
661,-260.91940375000013,0
662,83.81359624999995,1
663,100.68059624999991,1
664,48.99459624999997,1
665,174.50559624999994,1
666,577.9085962500001,0
667,109.92659624999989,1
668,-319.69040375000014,0
669,83.81459624999992,1
670,-157.72540375000008,0
671,121.87859624999989,1
672,121.03559624999991,1
673,128.06159625,1
674,-171.03440375000002,0
675,-231.8584037500001,0
676,79.20959624999989,1
677,61.593596249999905,1
678,152.06759624999998,1
679,127.01459624999997,1
680,-206.2914037500001,0
681,218.87959625,1
682,-29.295403750000105,0
683,174.64659624999993,1
684,-210.42140375000008,0
685,-115.61240375000013,0
686,0.5735962499999233,0
687,-106.90240375000008,0
688,-279.0234037500001,0
689,-168.3774037500001,0
690,-278.95640375000005,0
691,-260.7864037500001,0
692,109.0845962499999,1
693,157.24659624999995,1
694,-93.7624037500001,0
695,85.93559624999989,0
696,89.11159624999995,1
697,112.19759624999996,1
698,127.7865962499999,1
699,121.03359624999999,1
700,128.06259624999998,1
701,43.666596249999884,1
702,73.52059624999994,1
703,116.67659624999989,1
704,-155.91840375000007,0
705,117.19659624999998,1
706,115.88959624999997,1
707,35.3245962499999,0
708,-156.61840375000008,0
709,-248.41040375000006,0
710,-190.4894037500001,0
711,56.28059624999992,0
712,136.79859624999995,1
713,157.24659624999995,1
714,-122.66940375000016,0
715,-157.74040375000007,0
716,-171.5694037500001,0
717,108.91859624999995,1
718,130.57159625,1
719,-103.80340375000004,0
720,120.72059624999997,1
721,96.07759624999996,1
722,-146.78740375000007,0
723,-156.5954037500001,0
724,128.69559624999988,1
725,-261.6484037500001,0
726,-117.41340375000006,0
727,130.57159625,1
728,-217.8734037500001,0
729,-172.10140375000006,0
730,463.81859624999987,0
731,86.18559624999989,1
732,0.5635962499999324,0
733,-206.2994037500001,0
734,161.89659624999993,1
735,889.0385962500001,0
736,-261.63640375000006,0
737,103.66759624999999,1
738,120.63359624999987,1
739,-240.60040375000008,0
740,128.06159625,1
741,109.08559624999988,1
742,57.349596249999884,0
743,-38.05440375000013,1
744,-83.22140375000006,0
745,4.109596249999868,0
746,-317.63740375000015,0
747,-236.83640375000013,0
748,73.86259624999992,1
749,104.75959624999996,1
750,73.86359624999989,1
751,-155.99240375000014,0
752,-237.7084037500001,0
753,83.81359624999995,1
754,-151.7394037500001,0
755,161.89659624999993,1
756,-64.29040375000011,0
757,161.89559624999995,1
758,73.86359624999989,1
759,-171.56440375000014,0
760,-155.95340375000012,0
761,127.78559624999991,1
762,32.772596249999886,0
763,100.68059624999991,1
764,104.75959624999996,1
765,130.57159625,1
766,109.5085962499999,1
767,-122.48040375000006,0
768,130.09259624999996,0
769,127.01559624999994,1
770,-213.2804037500001,0
771,103.66659624999991,1
772,-204.9884037500001,0
773,99.87959624999996,1
774,-151.65040375000012,0
775,32.81859624999993,0
776,77.07559624999989,1
777,-237.78340375000013,0
778,-231.83640375000013,0
779,-213.2974037500001,0
780,-260.80740375000005,0
781,121.03559624999991,1
782,-204.99740375000013,0
783,-98.99640375000013,0
784,238.2245962499999,0
785,-277.14040375000013,0
786,-155.90340375000008,0
787,161.89459624999995,1
788,110.85759624999992,1
789,129.76559624999996,1
790,-406.77140375000016,0
791,152.06759624999998,1
792,238.24559624999998,0
793,83.81559624999989,1
794,-237.76940375000012,0
795,53.821596249999985,1
796,-151.6724037500001,0
797,86.99059624999997,1
798,96.07859624999992,1
799,68.09759624999994,1
800,-206.24840375000008,0
801,463.81859624999987,0
802,-171.51740375000008,0
803,101.19459624999992,1
804,-49.71440375000009,0
805,143.46359624999994,1
806,79.21059624999988,1
807,95.98359624999989,1
808,-65.74640375000014,0
809,112.19659625,1
810,86.73159624999995,1
811,136.79759625,1
812,177.96759624999996,1
813,-103.12540375000003,0
814,79.85659624999994,1
815,127.01459624999997,1
816,238.21459624999994,0
817,-233.7724037500001,0
818,-103.21240375000004,0
819,45.65459624999994,0
820,-233.7964037500001,0
821,-319.7034037500001,0
822,-98.81340375000003,0
823,-172.18340375000002,0
824,84.82259624999996,1
825,157.24559624999995,1
826,-83.27140375000012,0
827,85.9555962499999,0
828,-238.61240375000006,0
829,-122.47040375000007,0
830,-172.7824037500001,0
831,-98.85640375000004,0
832,86.73259624999993,1
833,127.7865962499999,1
834,218.88059624999997,1
835,-341.50940375000016,0
836,-406.75140375000007,0
837,-266.69740375000015,0
838,-151.65440375000006,0
839,108.10059624999998,1
840,-238.6404037500001,0
841,174.50559624999994,1
842,32.85559624999997,0
843,-237.6954037500001,0
844,-106.85940375000007,0
845,-238.57640375000008,0
846,108.91959624999993,1
847,-248.6044037500001,0
848,120.72259624999994,1
849,130.5705962499999,1
850,83.81459624999992,1
851,143.1565962499999,1
852,83.81459624999992,1
853,57.30659624999987,0
854,32.826596249999966,0
855,116.67759624999998,1
856,73.52259624999988,1
857,-317.7064037500001,0
858,129.76459624999998,1
859,161.89559624999995,1
860,-240.60140375000015,0
861,-107.12540375000005,0
862,577.8785962500001,0
863,108.10159624999996,1
864,127.7865962499999,1
865,56.24759624999991,0
866,463.76859624999986,0
867,130.81259624999998,1
868,109.92759624999998,1
869,110.8585962499999,1
870,140.7195962499999,1
871,89.11059624999997,1
872,463.85859625,0
873,88.47859624999991,1
874,53.54359624999996,1
875,-106.76940375000004,0
876,-117.36440375000008,0
877,72.1945962499999,1
