Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,746.151,0.603308,414006,9,0,2,2725.87,761220,0.289,0,11700,14820,4860,972,1050,5250,3900,780,1790149,22839315,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,746.151,0.687599,414006,9,0,1,3644.3,146899,0.196,0,13650,14690,2430,1134,1225,2625,1950,910,3165781,2204835,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,746.152,0.699016,414006,9,0,1,1298.16,5702,0.159,0,13650,14690,2430,1134,1225,2625,1950,910,3306978,86880,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,746.037,0.570026,414006,9,0,3,1989.43,215394,0.133,0,9750,14950,7290,810,875,7875,5850,650,2666318,9696780,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,746.151,0.711692,414006,9,0,0,0,0,0.066,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,746.052,0.657533,414006,9,0,0,0,0,0.054,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,746.082,0.684752,414006,9,0,0,0,0,0.029,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,746.08,0.669013,414006,9,0,0,0,0,0.016,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,746.049,0.728845,414006,9,0,0,0,0,0.012,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,746.049,0.697596,414006,9,0,0,0,0,0.012,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,746.048,0.689149,414006,9,0,0,0,0,0.012,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,746.085,0.730506,414006,9,0,0,0,0,0.009,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,746.05,0.606767,414006,9,0,1,3810.14,990826,0.005,0,13650,14690,2430,1134,1225,2625,1950,910,2321854,14863740,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,746.049,0.6465,414006,9,0,0,0,0,0.005,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,746.049,0.615969,414006,9,0,0,0,0,0.002,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,746.054,0.799338,414006,9,0,0,0,0,0.002,0,15600,14560,0,1296,1400,0,0,1040,3312770,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
