Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,459.803,0.273867,500534,14,0,6,996.24,578254,0.289,0,13650,24440,14580,1134,1225,15750,11700,910,3038054,52050915,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,459.833,0.404539,500534,14,0,3,1955.7,554000,0.196,0,19500,24050,7290,1620,1750,7875,5850,1300,4845846,24934035,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,459.83,0.430364,500534,14,0,1,3343.25,958239,0.159,0,23400,23790,2430,1944,2100,2625,1950,1560,5549786,14374935,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,459.876,0.880826,500534,14,0,0,0,0,0.133,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,459.828,0.436372,500534,14,0,1,3761.36,171629,0.066,0,23400,23790,2430,1944,2100,2625,1950,1560,6336396,2575785,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,459.885,0.989911,500534,14,0,1,559.465,140619,0.054,0,23400,23790,2430,1944,2100,2625,1950,1560,6367406,2110635,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,459.864,0.755657,500534,14,0,0,0,0,0.029,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,459.861,0.733519,500534,14,0,0,0,0,0.016,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,459.897,1.10823,500534,14,0,1,199.511,104938,0.012,0,23400,23790,2430,1944,2100,2625,1950,1560,6403087,1575420,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,459.894,1.08358,500534,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,459.888,1.02415,500534,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,459.867,0.752911,500534,14,0,0,0,0,0.009,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,459.882,1.00663,500534,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,459.891,1.00922,500534,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,459.879,0.927924,500534,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,459.9,1.17175,500534,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
