Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,471.886,0.3755,584773,12,0,2,2223.6,486379,0.289,0,17550,20280,4860,1458,1575,5250,3900,1170,5460553,14594070,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1,471.891,0.356405,584773,12,0,4,1268.53,536110,0.196,0,13650,20540,9720,1134,1225,10500,7800,910,4288693,32171970,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2,471.858,0.373378,584773,12,0,3,1730.15,715586,0.159,0,15600,20410,7290,1296,1400,7875,5850,1040,4286464,32205405,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,471.948,0.937453,584773,12,0,1,4064.94,999709,0.133,0,19500,20150,2430,1620,1750,2625,1950,1300,5433692,14996985,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4,471.889,0.441296,584773,12,0,1,3694.15,168839,0.066,0,19500,20150,2430,1620,1750,2625,1950,1300,6264562,2533935,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
5,471.956,1.12341,584773,12,0,0,0,0,0.054,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6,471.93,0.84365,584773,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
7,471.926,0.816755,584773,12,0,0,0,0,0.016,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
8,471.95,1.1583,584773,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
9,471.944,1.11668,584773,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
10,471.952,1.08344,584773,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
11,471.928,0.819385,584773,12,0,0,0,0,0.009,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
12,471.958,1.17176,584773,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,471.946,1.03794,584773,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
14,471.954,1.03433,584773,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15,471.961,1.27738,584773,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
